sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
1835,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""25""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9399873554746685, ""p_observed"": 0.9699936777373344, ""prior_probability"": 0.3531869020347662, ""score"": 0.9699936777373344}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9188179756578128, ""p_observed"": 0.9594089878289063, ""prior_probability"": 0.6468130979652338, ""score"": 0.9594089878289063}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9399873554746685, ""p_observed"": 0.9699936777373344, ""prior_probability"": 0.3531869020347662, ""score"": 0.9399873554746685}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9188179756578128, ""p_observed"": 0.9594089878289063, ""prior_probability"": 0.6468130979652338, ""score"": 0.9188179756578128}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9399873554746685, ""p_observed"": 0.9699936777373344, ""prior_probability"": 0.3531869020347662, ""score"": -1.101689345251751}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9188179756578128, ""p_observed"": 0.9594089878289063, ""prior_probability"": 0.6468130979652338, ""score"": -0.5185735446364846}}"
1836,Male,White,gender=Male,>50K,"{""age"": ""36"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9658596430982213, ""p_observed"": 0.017070178450889335, ""prior_probability"": 0.02702702702702703, ""score"": 0.017070178450889335}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.8396550839411936, ""p_observed"": 0.08017245802940312, ""prior_probability"": 0.972972972972973, ""score"": 0.08017245802940312}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9658596430982213, ""p_observed"": 0.017070178450889335, ""prior_probability"": 0.02702702702702703, ""score"": -0.9658596430982213}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.8396550839411936, ""p_observed"": 0.08017245802940312, ""prior_probability"": 0.972972972972973, ""score"": -0.8396550839411936}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.9658596430982213, ""p_observed"": 0.017070178450889335, ""prior_probability"": 0.02702702702702703, ""score"": -11.751762488975112}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.8396550839411936, ""p_observed"": 0.08017245802940312, ""prior_probability"": 0.972972972972973, ""score"": -5.074549452553531}}"
1837,Female,White,gender=Female,<=50K,"{""age"": ""49"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7579252369696848, ""p_observed"": 0.8789626184848423, ""prior_probability"": 0.3531869020347662, ""score"": 0.8789626184848423}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.35422999848925885, ""p_observed"": 0.6771149992446295, ""prior_probability"": 0.6468130979652338, ""score"": 0.6771149992446295}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7579252369696848, ""p_observed"": 0.8789626184848423, ""prior_probability"": 0.3531869020347662, ""score"": 0.7579252369696848}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.35422999848925885, ""p_observed"": 0.6771149992446295, ""prior_probability"": 0.6468130979652338, ""score"": 0.35422999848925885}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7579252369696848, ""p_observed"": 0.8789626184848423, ""prior_probability"": 0.3531869020347662, ""score"": -1.2987837136912685}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.35422999848925885, ""p_observed"": 0.6771149992446295, ""prior_probability"": 0.6468130979652338, ""score"": -1.2155262101754478}}"
1838,Male,White,gender=Male,<=50K,"{""age"": ""27"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9677084073931838, ""p_observed"": 0.9838542036965918, ""prior_probability"": 0.44275132275132273, ""score"": 0.9838542036965918}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9475061786539898, ""p_observed"": 0.973753089326995, ""prior_probability"": 0.5572486772486772, ""score"": 0.973753089326995}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9677084073931838, ""p_observed"": 0.9838542036965918, ""prior_probability"": 0.44275132275132273, ""score"": 0.9677084073931838}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9475061786539898, ""p_observed"": 0.973753089326995, ""prior_probability"": 0.5572486772486772, ""score"": 0.9475061786539898}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9677084073931838, ""p_observed"": 0.9838542036965918, ""prior_probability"": 0.44275132275132273, ""score"": -0.8473021345084348}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9475061786539898, ""p_observed"": 0.973753089326995, ""prior_probability"": 0.5572486772486772, ""score"": -0.6379386988200497}}"
1839,Male,White,gender=Male,<=50K,"{""age"": ""32"", ""education"": ""5th-6th"", ""educational-num"": ""3"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 5th-6th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9037443100587524, ""p_observed"": 0.9518721550293762, ""prior_probability"": 0.27547169811320754, ""score"": 0.9518721550293762}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7742037743744182, ""p_observed"": 0.8871018871872092, ""prior_probability"": 0.7245283018867924, ""score"": 0.8871018871872092}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9037443100587524, ""p_observed"": 0.9518721550293762, ""prior_probability"": 0.27547169811320754, ""score"": 0.9037443100587524}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7742037743744182, ""p_observed"": 0.8871018871872092, ""prior_probability"": 0.7245283018867924, ""score"": 0.7742037743744182}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9037443100587524, ""p_observed"": 0.9518721550293762, ""prior_probability"": 0.27547169811320754, ""score"": -1.387919473126103}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7742037743744182, ""p_observed"": 0.8871018871872092, ""prior_probability"": 0.7245283018867924, ""score"": -0.5618253261402856}}"
1840,Female,Black,gender=Female,<=50K,"{""age"": ""54"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9273128759333098, ""p_observed"": 0.9636564379666547, ""prior_probability"": 0.44275132275132273, ""score"": 0.9636564379666547}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4003230658609375, ""p_observed"": 0.7001615329304689, ""prior_probability"": 0.5572486772486772, ""score"": 0.7001615329304689}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9273128759333098, ""p_observed"": 0.9636564379666547, ""prior_probability"": 0.44275132275132273, ""score"": 0.9273128759333098}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4003230658609375, ""p_observed"": 0.7001615329304689, ""prior_probability"": 0.5572486772486772, ""score"": 0.4003230658609375}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9273128759333098, ""p_observed"": 0.9636564379666547, ""prior_probability"": 0.44275132275132273, ""score"": -0.8887878948333102}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4003230658609375, ""p_observed"": 0.7001615329304689, ""prior_probability"": 0.5572486772486772, ""score"": -1.2976320988931165}}"
1841,Female,Black,gender=Female,>50K,"{""age"": ""30"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.894569523910012, ""p_observed"": 0.05271523804499393, ""prior_probability"": 0.15218508997429306, ""score"": 0.05271523804499393}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5241235158228704, ""p_observed"": 0.23793824208856482, ""prior_probability"": 0.847814910025707, ""score"": 0.23793824208856482}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.894569523910012, ""p_observed"": 0.05271523804499393, ""prior_probability"": 0.15218508997429306, ""score"": -0.894569523910012}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5241235158228704, ""p_observed"": 0.23793824208856482, ""prior_probability"": 0.847814910025707, ""score"": -0.5241235158228704}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.894569523910012, ""p_observed"": 0.05271523804499393, ""prior_probability"": 0.15218508997429306, ""score"": -7.7683592382603175}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.5241235158228704, ""p_observed"": 0.23793824208856482, ""prior_probability"": 0.847814910025707, ""score"": -3.0365811855051117}}"
1842,Male,White,gender=Male,>50K,"{""age"": ""35"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6760256241802672, ""p_observed"": 0.1619871879098663, ""prior_probability"": 0.1390946502057613, ""score"": 0.1619871879098663}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.28819901005806725, ""p_observed"": 0.35590049497096643, ""prior_probability"": 0.8609053497942387, ""score"": 0.35590049497096643}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6760256241802672, ""p_observed"": 0.1619871879098663, ""prior_probability"": 0.1390946502057613, ""score"": -0.6760256241802672}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.28819901005806725, ""p_observed"": 0.35590049497096643, ""prior_probability"": 0.8609053497942387, ""score"": -0.28819901005806725}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6760256241802672, ""p_observed"": 0.1619871879098663, ""prior_probability"": 0.1390946502057613, ""score"": -5.613076708558429}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.28819901005806725, ""p_observed"": 0.35590049497096643, ""prior_probability"": 0.8609053497942387, ""score"": -2.2159789025666035}}"
1843,Female,Black,gender=Female,<=50K,"{""age"": ""42"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5966787809330327, ""p_observed"": 0.7983393904665163, ""prior_probability"": 0.4611801242236025, ""score"": 0.7983393904665163}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4921643311332231, ""p_observed"": 0.7460821655666116, ""prior_probability"": 0.5388198757763976, ""score"": 0.7460821655666116}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5966787809330327, ""p_observed"": 0.7983393904665163, ""prior_probability"": 0.4611801242236025, ""score"": 0.5966787809330327}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4921643311332231, ""p_observed"": 0.7460821655666116, ""prior_probability"": 0.5388198757763976, ""score"": 0.4921643311332231}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5966787809330327, ""p_observed"": 0.7983393904665163, ""prior_probability"": 0.4611801242236025, ""score"": -1.2244095285232945}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4921643311332231, ""p_observed"": 0.7460821655666116, ""prior_probability"": 0.5388198757763976, ""score"": -1.2042130328241019}}"
1844,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8024187267223296, ""p_observed"": 0.9012093633611649, ""prior_probability"": 0.44275132275132273, ""score"": 0.9012093633611649}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38033107528063187, ""p_observed"": 0.690165537640316, ""prior_probability"": 0.5572486772486772, ""score"": 0.690165537640316}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8024187267223296, ""p_observed"": 0.9012093633611649, ""prior_probability"": 0.44275132275132273, ""score"": 0.8024187267223296}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38033107528063187, ""p_observed"": 0.690165537640316, ""prior_probability"": 0.5572486772486772, ""score"": 0.38033107528063187}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8024187267223296, ""p_observed"": 0.9012093633611649, ""prior_probability"": 0.44275132275132273, ""score"": -1.0227823759361692}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.38033107528063187, ""p_observed"": 0.690165537640316, ""prior_probability"": 0.5572486772486772, ""score"": -1.3263912815133287}}"
1845,Female,White,gender=Female,<=50K,"{""age"": ""45"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""80""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6360229738330478, ""p_observed"": 0.8180114869165239, ""prior_probability"": 0.44275132275132273, ""score"": 0.8180114869165239}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.02876776572209061, ""p_observed"": 0.5143838828610453, ""prior_probability"": 0.5572486772486772, ""score"": 0.5143838828610453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6360229738330478, ""p_observed"": 0.8180114869165239, ""prior_probability"": 0.44275132275132273, ""score"": 0.6360229738330478}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.02876776572209061, ""p_observed"": 0.5143838828610453, ""prior_probability"": 0.5572486772486772, ""score"": 0.02876776572209061}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6360229738330478, ""p_observed"": 0.8180114869165239, ""prior_probability"": 0.44275132275132273, ""score"": -1.2165048143285306}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.02876776572209061, ""p_observed"": 0.5143838828610453, ""prior_probability"": 0.5572486772486772, ""score"": -1.9143145573680027}}"
1846,Male,White,gender=Male,<=50K,"{""age"": ""28"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9100616887702639, ""p_observed"": 0.955030844385132, ""prior_probability"": 0.44275132275132273, ""score"": 0.955030844385132}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5741524636723782, ""p_observed"": 0.7870762318361892, ""prior_probability"": 0.5572486772486772, ""score"": 0.7870762318361892}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9100616887702639, ""p_observed"": 0.955030844385132, ""prior_probability"": 0.44275132275132273, ""score"": 0.9100616887702639}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5741524636723782, ""p_observed"": 0.7870762318361892, ""prior_probability"": 0.5572486772486772, ""score"": 0.5741524636723782}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9100616887702639, ""p_observed"": 0.955030844385132, ""prior_probability"": 0.44275132275132273, ""score"": -0.9067702972180107}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5741524636723782, ""p_observed"": 0.7870762318361892, ""prior_probability"": 0.5572486772486772, ""score"": -1.0636040232779678}}"
1847,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.882774938954083, ""p_observed"": 0.9413874694770413, ""prior_probability"": 0.44275132275132273, ""score"": 0.9413874694770413}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5930680171572521, ""p_observed"": 0.7965340085786261, ""prior_probability"": 0.5572486772486772, ""score"": 0.7965340085786261}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.882774938954083, ""p_observed"": 0.9413874694770413, ""prior_probability"": 0.44275132275132273, ""score"": 0.882774938954083}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5930680171572521, ""p_observed"": 0.7965340085786261, ""prior_probability"": 0.5572486772486772, ""score"": 0.5930680171572521}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.882774938954083, ""p_observed"": 0.9413874694770413, ""prior_probability"": 0.44275132275132273, ""score"": -0.935547935989182}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5930680171572521, ""p_observed"": 0.7965340085786261, ""prior_probability"": 0.5572486772486772, ""score"": -1.0397145864687196}}"
1848,Male,White,gender=Male,>50K,"{""age"": ""26"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6348130789369988, ""p_observed"": 0.18259346053150066, ""prior_probability"": 0.15218508997429306, ""score"": 0.18259346053150066}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5153353355571435, ""p_observed"": 0.24233233222142822, ""prior_probability"": 0.847814910025707, ""score"": 0.24233233222142822}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6348130789369988, ""p_observed"": 0.18259346053150066, ""prior_probability"": 0.15218508997429306, ""score"": -0.6348130789369988}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5153353355571435, ""p_observed"": 0.24233233222142822, ""prior_probability"": 0.847814910025707, ""score"": -0.5153353355571435}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6348130789369988, ""p_observed"": 0.18259346053150066, ""prior_probability"": 0.15218508997429306, ""score"": -5.283644050814631}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.5153353355571435, ""p_observed"": 0.24233233222142822, ""prior_probability"": 0.847814910025707, ""score"": -2.999983376015038}}"
1849,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9911400550877437, ""p_observed"": 0.9955700275438721, ""prior_probability"": 0.44275132275132273, ""score"": 0.9955700275438721}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9805482669712955, ""p_observed"": 0.9902741334856477, ""prior_probability"": 0.5572486772486772, ""score"": 0.9902741334856477}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9911400550877437, ""p_observed"": 0.9955700275438721, ""prior_probability"": 0.44275132275132273, ""score"": 0.9911400550877437}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9805482669712955, ""p_observed"": 0.9902741334856477, ""prior_probability"": 0.5572486772486772, ""score"": 0.9805482669712955}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9911400550877437, ""p_observed"": 0.9955700275438721, ""prior_probability"": 0.44275132275132273, ""score"": -0.8236266424622862}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9805482669712955, ""p_observed"": 0.9902741334856477, ""prior_probability"": 0.5572486772486772, ""score"": -0.6042906237778751}}"
1850,Male,White,gender=Male,<=50K,"{""age"": ""23"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9463033780880231, ""p_observed"": 0.9731516890440115, ""prior_probability"": 0.4140684410646388, ""score"": 0.9731516890440115}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9112182445806769, ""p_observed"": 0.9556091222903383, ""prior_probability"": 0.5859315589353612, ""score"": 0.9556091222903383}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9463033780880231, ""p_observed"": 0.9731516890440115, ""prior_probability"": 0.4140684410646388, ""score"": 0.9463033780880231}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9112182445806769, ""p_observed"": 0.9556091222903383, ""prior_probability"": 0.5859315589353612, ""score"": 0.9112182445806769}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9463033780880231, ""p_observed"": 0.9731516890440115, ""prior_probability"": 0.4140684410646388, ""score"": -0.9361546235367492}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9112182445806769, ""p_observed"": 0.9556091222903383, ""prior_probability"": 0.5859315589353612, ""score"": -0.6253649247259764}}"
1851,Female,White,gender=Female,<=50K,"{""age"": ""59"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8680437022301244, ""p_observed"": 0.9340218511150621, ""prior_probability"": 0.3041095890410959, ""score"": 0.9340218511150621}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7290811074614683, ""p_observed"": 0.864540553730734, ""prior_probability"": 0.6958904109589041, ""score"": 0.864540553730734}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8680437022301244, ""p_observed"": 0.9340218511150621, ""prior_probability"": 0.3041095890410959, ""score"": 0.8680437022301244}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7290811074614683, ""p_observed"": 0.864540553730734, ""prior_probability"": 0.6958904109589041, ""score"": 0.7290811074614683}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8680437022301244, ""p_observed"": 0.9340218511150621, ""prior_probability"": 0.3041095890410959, ""score"": -1.3268780439277945}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7290811074614683, ""p_observed"": 0.864540553730734, ""prior_probability"": 0.6958904109589041, ""score"": -0.653677216399352}}"
1852,Female,White,gender=Female,<=50K,"{""age"": ""77"", ""education"": ""Preschool"", ""educational-num"": ""1"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Preschool,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6692267718600666, ""p_observed"": 0.8346133859300334, ""prior_probability"": 0.19047619047619047, ""score"": 0.8346133859300334}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5403662361662854, ""p_observed"": 0.7701831180831428, ""prior_probability"": 0.8095238095238095, ""score"": 0.7701831180831428}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6692267718600666, ""p_observed"": 0.8346133859300334, ""prior_probability"": 0.19047619047619047, ""score"": 0.6692267718600666}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5403662361662854, ""p_observed"": 0.7701831180831428, ""prior_probability"": 0.8095238095238095, ""score"": 0.5403662361662854}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6692267718600666, ""p_observed"": 0.8346133859300334, ""prior_probability"": 0.19047619047619047, ""score"": -2.019801421035821}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5403662361662854, ""p_observed"": 0.7701831180831428, ""prior_probability"": 0.8095238095238095, ""score"": -0.7335630470985741}}"
1853,Male,White,gender=Male,<=50K,"{""age"": ""32"", ""education"": ""Doctorate"", ""educational-num"": ""16"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Doctorate,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.38099315805070266, ""p_observed"": 0.6904965790253513, ""prior_probability"": 0.3673469387755102, ""score"": 0.6904965790253513}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.44271566643808385, ""p_observed"": 0.27864216678095793, ""prior_probability"": 0.6326530612244898, ""score"": 0.27864216678095793}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.38099315805070266, ""p_observed"": 0.6904965790253513, ""prior_probability"": 0.3673469387755102, ""score"": 0.38099315805070266}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.44271566643808385, ""p_observed"": 0.27864216678095793, ""prior_probability"": 0.6326530612244898, ""score"": -0.44271566643808385}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.38099315805070266, ""p_observed"": 0.6904965790253513, ""prior_probability"": 0.3673469387755102, ""score"": -1.7421370611929259}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.44271566643808385, ""p_observed"": 0.27864216678095793, ""prior_probability"": 0.6326530612244898, ""score"": -3.013486846986944}}"
