sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
443,Female,White,gender=Female,<=50K,"{""age"": ""21"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9638423529131391, ""p_observed"": 0.9819211764565697, ""prior_probability"": 0.4611801242236025, ""score"": 0.9819211764565697}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9491846843003547, ""p_observed"": 0.9745923421501773, ""prior_probability"": 0.5388198757763976, ""score"": 0.9745923421501773}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9638423529131391, ""p_observed"": 0.9819211764565697, ""prior_probability"": 0.4611801242236025, ""score"": 0.9638423529131391}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9491846843003547, ""p_observed"": 0.9745923421501773, ""prior_probability"": 0.5388198757763976, ""score"": 0.9491846843003547}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9638423529131391, ""p_observed"": 0.9819211764565697, ""prior_probability"": 0.4611801242236025, ""score"": -0.8104550717486835}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9491846843003547, ""p_observed"": 0.9745923421501773, ""prior_probability"": 0.5388198757763976, ""score"": -0.6698459582217098}}"
444,Male,White,gender=Male,<=50K,"{""age"": ""46"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": 0.8753575502532737}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": 0.5657863189205563}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": 0.7507151005065473}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": 0.1315726378411125}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": -1.0809927092023786}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": -1.7238212813708462}}"
445,Female,Black,gender=Female,<=50K,"{""age"": ""34"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9740751524237251, ""p_observed"": 0.9870375762118625, ""prior_probability"": 0.3531869020347662, ""score"": 0.9870375762118625}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.814336109496304, ""p_observed"": 0.907168054748152, ""prior_probability"": 0.6468130979652338, ""score"": 0.907168054748152}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9740751524237251, ""p_observed"": 0.9870375762118625, ""prior_probability"": 0.3531869020347662, ""score"": 0.9740751524237251}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.814336109496304, ""p_observed"": 0.907168054748152, ""prior_probability"": 0.6468130979652338, ""score"": 0.814336109496304}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9740751524237251, ""p_observed"": 0.9870375762118625, ""prior_probability"": 0.3531869020347662, ""score"": -1.066852232920135}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.814336109496304, ""p_observed"": 0.907168054748152, ""prior_probability"": 0.6468130979652338, ""score"": -0.6305530203716654}}"
446,Male,White,gender=Male,<=50K,"{""age"": ""25"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9249077120184954, ""p_observed"": 0.9624538560092477, ""prior_probability"": 0.44275132275132273, ""score"": 0.9624538560092477}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8439374996738687, ""p_observed"": 0.9219687498369344, ""prior_probability"": 0.5572486772486772, ""score"": 0.9219687498369344}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9249077120184954, ""p_observed"": 0.9624538560092477, ""prior_probability"": 0.44275132275132273, ""score"": 0.9249077120184954}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8439374996738687, ""p_observed"": 0.9219687498369344, ""prior_probability"": 0.5572486772486772, ""score"": 0.8439374996738687}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9249077120184954, ""p_observed"": 0.9624538560092477, ""prior_probability"": 0.44275132275132273, ""score"": -0.8912853262990633}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8439374996738687, ""p_observed"": 0.9219687498369344, ""prior_probability"": 0.5572486772486772, ""score"": -0.7472315802038182}}"
447,Female,White,gender=Female,<=50K,"{""age"": ""64"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""38""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8464673460855732, ""p_observed"": 0.9232336730427866, ""prior_probability"": 0.3531869020347662, ""score"": 0.9232336730427866}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.552566062882752, ""p_observed"": 0.7762830314413761, ""prior_probability"": 0.6468130979652338, ""score"": 0.7762830314413761}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8464673460855732, ""p_observed"": 0.9232336730427866, ""prior_probability"": 0.3531869020347662, ""score"": 0.8464673460855732}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.552566062882752, ""p_observed"": 0.7762830314413761, ""prior_probability"": 0.6468130979652338, ""score"": 0.552566062882752}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8464673460855732, ""p_observed"": 0.9232336730427866, ""prior_probability"": 0.3531869020347662, ""score"": -1.2005037139007708}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.552566062882752, ""p_observed"": 0.7762830314413761, ""prior_probability"": 0.6468130979652338, ""score"": -0.9421740891907533}}"
448,Male,White,gender=Male,<=50K,"{""age"": ""41"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.762254397985262, ""p_observed"": 0.8811271989926309, ""prior_probability"": 0.3531869020347662, ""score"": 0.8811271989926309}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4238822307168281, ""p_observed"": 0.7119411153584141, ""prior_probability"": 0.6468130979652338, ""score"": 0.7119411153584141}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.762254397985262, ""p_observed"": 0.8811271989926309, ""prior_probability"": 0.3531869020347662, ""score"": 0.762254397985262}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4238822307168281, ""p_observed"": 0.7119411153584141, ""prior_probability"": 0.6468130979652338, ""score"": 0.4238822307168281}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.762254397985262, ""p_observed"": 0.8811271989926309, ""prior_probability"": 0.3531869020347662, ""score"": -1.2938644610995864}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4238822307168281, ""p_observed"": 0.7119411153584141, ""prior_probability"": 0.6468130979652338, ""score"": -1.1152180493512514}}"
449,Male,White,gender=Male,<=50K,"{""age"": ""28"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""5""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7755860217890612, ""p_observed"": 0.8877930108945307, ""prior_probability"": 0.4611801242236025, ""score"": 0.8877930108945307}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8489879166203735, ""p_observed"": 0.9244939583101868, ""prior_probability"": 0.5388198757763976, ""score"": 0.9244939583101868}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7755860217890612, ""p_observed"": 0.8877930108945307, ""prior_probability"": 0.4611801242236025, ""score"": 0.7755860217890612}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8489879166203735, ""p_observed"": 0.9244939583101868, ""prior_probability"": 0.5388198757763976, ""score"": 0.8489879166203735}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7755860217890612, ""p_observed"": 0.8877930108945307, ""prior_probability"": 0.4611801242236025, ""score"": -1.0119999053026882}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8489879166203735, ""p_observed"": 0.9244939583101868, ""prior_probability"": 0.5388198757763976, ""score"": -0.7753914726881876}}"
450,Male,White,gender=Male,>50K,"{""age"": ""63"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7625663560042335, ""p_observed"": 0.11871682199788314, ""prior_probability"": 0.1390946502057613, ""score"": 0.11871682199788314}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2225149872919297, ""p_observed"": 0.38874250635403523, ""prior_probability"": 0.8609053497942387, ""score"": 0.38874250635403523}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7625663560042335, ""p_observed"": 0.11871682199788314, ""prior_probability"": 0.1390946502057613, ""score"": -0.7625663560042335}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2225149872919297, ""p_observed"": 0.38874250635403523, ""prior_probability"": 0.8609053497942387, ""score"": -0.2225149872919297}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7625663560042335, ""p_observed"": 0.11871682199788314, ""prior_probability"": 0.1390946502057613, ""score"": -6.234629178465806}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.2225149872919297, ""p_observed"": 0.38874250635403523, ""prior_probability"": 0.8609053497942387, ""score"": -2.0394468950181786}}"
451,Male,White,gender=Male,>50K,"{""age"": ""51"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.329115391215573, ""p_observed"": 0.33544230439221334, ""prior_probability"": 0.15218508997429306, ""score"": 0.33544230439221334}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4771997038788421, ""p_observed"": 0.738599851939421, ""prior_probability"": 0.847814910025707, ""score"": 0.738599851939421}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.329115391215573, ""p_observed"": 0.33544230439221334, ""prior_probability"": 0.15218508997429306, ""score"": -0.329115391215573}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4771997038788421, ""p_observed"": 0.738599851939421, ""prior_probability"": 0.847814910025707, ""score"": 0.4771997038788421}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.329115391215573, ""p_observed"": 0.33544230439221334, ""prior_probability"": 0.15218508997429306, ""score"": -4.067268414495423}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4771997038788421, ""p_observed"": 0.738599851939421, ""prior_probability"": 0.847814910025707, ""score"": -0.7710908875425648}}"
452,Male,White,gender=Male,>50K,"{""age"": ""33"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.016670229195342612, ""p_observed"": 0.5083351145976713, ""prior_probability"": 0.15218508997429306, ""score"": 0.5083351145976713}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.34748113187872876, ""p_observed"": 0.6737405659393644, ""prior_probability"": 0.847814910025707, ""score"": 0.6737405659393644}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.016670229195342612, ""p_observed"": 0.5083351145976713, ""prior_probability"": 0.15218508997429306, ""score"": 0.016670229195342612}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.34748113187872876, ""p_observed"": 0.6737405659393644, ""prior_probability"": 0.847814910025707, ""score"": 0.34748113187872876}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.016670229195342612, ""p_observed"": 0.5083351145976713, ""prior_probability"": 0.15218508997429306, ""score"": -3.235886550705102}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.34748113187872876, ""p_observed"": 0.6737405659393644, ""prior_probability"": 0.847814910025707, ""score"": -0.9549132518395593}}"
453,Male,White,gender=Male,<=50K,"{""age"": ""35"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7210853726547701, ""p_observed"": 0.8605426863273851, ""prior_probability"": 0.44275132275132273, ""score"": 0.8605426863273851}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4683412837096067, ""p_observed"": 0.7341706418548033, ""prior_probability"": 0.5572486772486772, ""score"": 0.7341706418548033}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7210853726547701, ""p_observed"": 0.8605426863273851, ""prior_probability"": 0.44275132275132273, ""score"": 0.7210853726547701}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4683412837096067, ""p_observed"": 0.7341706418548033, ""prior_probability"": 0.5572486772486772, ""score"": 0.4683412837096067}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7210853726547701, ""p_observed"": 0.8605426863273851, ""prior_probability"": 0.44275132275132273, ""score"": -1.1151311310179168}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4683412837096067, ""p_observed"": 0.7341706418548033, ""prior_probability"": 0.5572486772486772, ""score"": -1.2027712710242988}}"
454,Male,White,gender=Male,>50K,"{""age"": ""38"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""55""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7756773991617417, ""p_observed"": 0.11216130041912924, ""prior_probability"": 0.129565816678153, ""score"": 0.11216130041912924}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.39315346678394014, ""p_observed"": 0.3034232666080299, ""prior_probability"": 0.870434183321847, ""score"": 0.3034232666080299}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7756773991617417, ""p_observed"": 0.11216130041912924, ""prior_probability"": 0.129565816678153, ""score"": -0.7756773991617417}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.39315346678394014, ""p_observed"": 0.3034232666080299, ""prior_probability"": 0.870434183321847, ""score"": -0.39315346678394014}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7756773991617417, ""p_observed"": 0.11216130041912924, ""prior_probability"": 0.129565816678153, ""score"": -6.4192008129368485}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.39315346678394014, ""p_observed"": 0.3034232666080299, ""prior_probability"": 0.870434183321847, ""score"": -2.5240161880510383}}"
455,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""65""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8592918604956435, ""p_observed"": 0.9296459302478217, ""prior_probability"": 0.3531869020347662, ""score"": 0.9296459302478217}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5957285494714522, ""p_observed"": 0.7978642747357261, ""prior_probability"": 0.6468130979652338, ""score"": 0.7978642747357261}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8592918604956435, ""p_observed"": 0.9296459302478217, ""prior_probability"": 0.3531869020347662, ""score"": 0.8592918604956435}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5957285494714522, ""p_observed"": 0.7978642747357261, ""prior_probability"": 0.6468130979652338, ""score"": 0.5957285494714522}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8592918604956435, ""p_observed"": 0.9296459302478217, ""prior_probability"": 0.3531869020347662, ""score"": -1.1866608656283062}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5957285494714522, ""p_observed"": 0.7978642747357261, ""prior_probability"": 0.6468130979652338, ""score"": -0.8873314566395107}}"
456,Female,White,gender=Female,<=50K,"{""age"": ""33"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5133960762456067, ""p_observed"": 0.7566980381228033, ""prior_probability"": 0.4140684410646388, ""score"": 0.7566980381228033}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1624832556846848, ""p_observed"": 0.5812416278423423, ""prior_probability"": 0.5859315589353612, ""score"": 0.5812416278423423}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5133960762456067, ""p_observed"": 0.7566980381228033, ""prior_probability"": 0.4140684410646388, ""score"": 0.5133960762456067}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1624832556846848, ""p_observed"": 0.5812416278423423, ""prior_probability"": 0.5859315589353612, ""score"": 0.1624832556846848}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5133960762456067, ""p_observed"": 0.7566980381228033, ""prior_probability"": 0.4140684410646388, ""score"": -1.4393059981589578}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.1624832556846848, ""p_observed"": 0.5812416278423423, ""prior_probability"": 0.5859315589353612, ""score"": -1.6197297416445038}}"
457,Male,White,gender=Male,>50K,"{""age"": ""47"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7406509390868528, ""p_observed"": 0.12967453045657362, ""prior_probability"": 0.1390946502057613, ""score"": 0.12967453045657362}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.01493210375140358, ""p_observed"": 0.49253394812429824, ""prior_probability"": 0.8609053497942387, ""score"": 0.49253394812429824}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7406509390868528, ""p_observed"": 0.12967453045657362, ""prior_probability"": 0.1390946502057613, ""score"": -0.7406509390868528}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.01493210375140358, ""p_observed"": 0.49253394812429824, ""prior_probability"": 0.8609053497942387, ""score"": -0.01493210375140358}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7406509390868528, ""p_observed"": 0.12967453045657362, ""prior_probability"": 0.1390946502057613, ""score"": -6.058055800203678}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.01493210375140358, ""p_observed"": 0.49253394812429824, ""prior_probability"": 0.8609053497942387, ""score"": -1.5661544922376802}}"
458,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.658874425278675, ""p_observed"": 0.8294372126393373, ""prior_probability"": 0.4140684410646388, ""score"": 0.8294372126393373}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2727418432069783, ""p_observed"": 0.6363709216034892, ""prior_probability"": 0.5859315589353612, ""score"": 0.6363709216034892}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.658874425278675, ""p_observed"": 0.8294372126393373, ""prior_probability"": 0.4140684410646388, ""score"": 0.658874425278675}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2727418432069783, ""p_observed"": 0.6363709216034892, ""prior_probability"": 0.5859315589353612, ""score"": 0.2727418432069783}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.658874425278675, ""p_observed"": 0.8294372126393373, ""prior_probability"": 0.4140684410646388, ""score"": -1.2557397327132287}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2727418432069783, ""p_observed"": 0.6363709216034892, ""prior_probability"": 0.5859315589353612, ""score"": -1.438499641000761}}"
459,Male,Black,gender=Male,<=50K,"{""age"": ""30"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""80""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.897435962230986, ""p_observed"": 0.9487179811154931, ""prior_probability"": 0.3531869020347662, ""score"": 0.9487179811154931}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7614780644828057, ""p_observed"": 0.8807390322414028, ""prior_probability"": 0.6468130979652338, ""score"": 0.8807390322414028}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.897435962230986, ""p_observed"": 0.9487179811154931, ""prior_probability"": 0.3531869020347662, ""score"": 0.897435962230986}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7614780644828057, ""p_observed"": 0.8807390322414028, ""prior_probability"": 0.6468130979652338, ""score"": 0.7614780644828057}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.897435962230986, ""p_observed"": 0.9487179811154931, ""prior_probability"": 0.3531869020347662, ""score"": -1.1460452933200462}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7614780644828057, ""p_observed"": 0.8807390322414028, ""prior_probability"": 0.6468130979652338, ""score"": -0.6896857302486116}}"
460,Male,White,gender=Male,>50K,"{""age"": ""44"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""48""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7234434072599838, ""p_observed"": 0.13827829637000796, ""prior_probability"": 0.1390946502057613, ""score"": 0.13827829637000796}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.02362788529228993, ""p_observed"": 0.48818605735385506, ""prior_probability"": 0.8609053497942387, ""score"": 0.48818605735385506}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7234434072599838, ""p_observed"": 0.13827829637000796, ""prior_probability"": 0.1390946502057613, ""score"": -0.7234434072599838}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.02362788529228993, ""p_observed"": 0.48818605735385506, ""prior_probability"": 0.8609053497942387, ""score"": -0.02362788529228993}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7234434072599838, ""p_observed"": 0.13827829637000796, ""prior_probability"": 0.1390946502057613, ""score"": -5.929574609155727}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.02362788529228993, ""p_observed"": 0.48818605735385506, ""prior_probability"": 0.8609053497942387, ""score"": -1.5838880725951259}}"
461,Female,Asian-Pac-Islander,gender=Female,>50K,"{""age"": ""52"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Asian-Pac-Islander"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7879668077808988, ""p_observed"": 0.10601659610955054, ""prior_probability"": 0.1390946502057613, ""score"": 0.10601659610955054}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.10396468027533917, ""p_observed"": 0.4480176598623305, ""prior_probability"": 0.8609053497942387, ""score"": 0.4480176598623305}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7879668077808988, ""p_observed"": 0.10601659610955054, ""prior_probability"": 0.1390946502057613, ""score"": -0.7879668077808988}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.10396468027533917, ""p_observed"": 0.4480176598623305, ""prior_probability"": 0.8609053497942387, ""score"": -0.10396468027533917}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7879668077808988, ""p_observed"": 0.10601659610955054, ""prior_probability"": 0.1390946502057613, ""score"": -6.460919900959942}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.10396468027533917, ""p_observed"": 0.4480176598623305, ""prior_probability"": 0.8609053497942387, ""score"": -1.7556159671668092}}"
