sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
3252,Female,White,gender=Female,<=50K,"{""age"": ""25"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9244592520465572, ""p_observed"": 0.9622296260232787, ""prior_probability"": 0.3531869020347662, ""score"": 0.9622296260232787}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8559158901349442, ""p_observed"": 0.9279579450674721, ""prior_probability"": 0.6468130979652338, ""score"": 0.9279579450674721}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9244592520465572, ""p_observed"": 0.9622296260232787, ""prior_probability"": 0.3531869020347662, ""score"": 0.9244592520465572}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8559158901349442, ""p_observed"": 0.9279579450674721, ""prior_probability"": 0.6468130979652338, ""score"": 0.8559158901349442}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9244592520465572, ""p_observed"": 0.9622296260232787, ""prior_probability"": 0.3531869020347662, ""score"": -1.1177622152667481}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8559158901349442, ""p_observed"": 0.9279579450674721, ""prior_probability"": 0.6468130979652338, ""score"": -0.5852356311502387}}"
3253,Male,White,gender=Male,>50K,"{""age"": ""46"", ""workclass"": ""Local-gov"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5000076010856165, ""p_observed"": 0.24999619945719176, ""prior_probability"": 0.18875, ""score"": 0.24999619945719176}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.12451037196850517, ""p_observed"": 0.5622551859842526, ""prior_probability"": 0.81125, ""score"": 0.5622551859842526}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5000076010856165, ""p_observed"": 0.24999619945719176, ""prior_probability"": 0.18875, ""score"": -0.5000076010856165}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.12451037196850517, ""p_observed"": 0.5622551859842526, ""prior_probability"": 0.81125, ""score"": 0.12451037196850517}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.5000076010856165, ""p_observed"": 0.24999619945719176, ""prior_probability"": 0.18875, ""score"": -4.439951017666359}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.12451037196850517, ""p_observed"": 0.5622551859842526, ""prior_probability"": 0.81125, ""score"": -1.360777940080436}}"
3254,Female,White,gender=Female,<=50K,"{""age"": ""35"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.828263693249992, ""p_observed"": 0.9141318466249959, ""prior_probability"": 0.3531869020347662, ""score"": 0.9141318466249959}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6327510914263796, ""p_observed"": 0.8163755457131898, ""prior_probability"": 0.6468130979652338, ""score"": 0.8163755457131898}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.828263693249992, ""p_observed"": 0.9141318466249959, ""prior_probability"": 0.3531869020347662, ""score"": 0.828263693249992}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6327510914263796, ""p_observed"": 0.8163755457131898, ""prior_probability"": 0.6468130979652338, ""score"": 0.6327510914263796}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.828263693249992, ""p_observed"": 0.9141318466249959, ""prior_probability"": 0.3531869020347662, ""score"": -1.2203188258595519}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6327510914263796, ""p_observed"": 0.8163755457131898, ""prior_probability"": 0.6468130979652338, ""score"": -0.8414595056752943}}"
3255,Male,White,gender=Male,>50K,"{""age"": ""44"", ""workclass"": ""Private"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""5178"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.14193095841252656, ""p_observed"": 0.4290345207937367, ""prior_probability"": 0.18875, ""score"": 0.4290345207937367}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.567452106456615, ""p_observed"": 0.7837260532283075, ""prior_probability"": 0.81125, ""score"": 0.7837260532283075}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.14193095841252656, ""p_observed"": 0.4290345207937367, ""prior_probability"": 0.18875, ""score"": -0.14193095841252656}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.567452106456615, ""p_observed"": 0.7837260532283075, ""prior_probability"": 0.81125, ""score"": 0.567452106456615}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.14193095841252656, ""p_observed"": 0.4290345207937367, ""prior_probability"": 0.18875, ""score"": -3.3597676813346666}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.567452106456615, ""p_observed"": 0.7837260532283075, ""prior_probability"": 0.81125, ""score"": -0.6965704941567492}}"
3256,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Mexico""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9376696041889816, ""p_observed"": 0.9688348020944909, ""prior_probability"": 0.3531869020347662, ""score"": 0.9688348020944909}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9071686126522324, ""p_observed"": 0.9535843063261161, ""prior_probability"": 0.6468130979652338, ""score"": 0.9535843063261161}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9376696041889816, ""p_observed"": 0.9688348020944909, ""prior_probability"": 0.3531869020347662, ""score"": 0.9376696041889816}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9071686126522324, ""p_observed"": 0.9535843063261161, ""prior_probability"": 0.6468130979652338, ""score"": 0.9071686126522324}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9376696041889816, ""p_observed"": 0.9688348020944909, ""prior_probability"": 0.3531869020347662, ""score"": -1.1040802236464278}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9071686126522324, ""p_observed"": 0.9535843063261161, ""prior_probability"": 0.6468130979652338, ""score"": -0.5307527812715882}}"
3257,Female,Black,gender=Female,<=50K,"{""age"": ""30"", ""workclass"": ""Private"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8694329800484322, ""p_observed"": 0.934716490024216, ""prior_probability"": 0.4611801242236025, ""score"": 0.934716490024216}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7117143347726107, ""p_observed"": 0.8558571673863054, ""prior_probability"": 0.5388198757763976, ""score"": 0.8558571673863054}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8694329800484322, ""p_observed"": 0.934716490024216, ""prior_probability"": 0.4611801242236025, ""score"": 0.8694329800484322}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7117143347726107, ""p_observed"": 0.8558571673863054, ""prior_probability"": 0.5388198757763976, ""score"": 0.7117143347726107}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8694329800484322, ""p_observed"": 0.934716490024216, ""prior_probability"": 0.4611801242236025, ""score"": -0.9089906170999177}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7117143347726107, ""p_observed"": 0.8558571673863054, ""prior_probability"": 0.5388198757763976, ""score"": -0.9296775007438525}}"
3258,Male,Black,gender=Male,<=50K,"{""age"": ""26"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9727795292522784, ""p_observed"": 0.986389764626139, ""prior_probability"": 0.3323572474377745, ""score"": 0.986389764626139}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9192239316138185, ""p_observed"": 0.9596119658069091, ""prior_probability"": 0.6676427525622255, ""score"": 0.9596119658069091}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9727795292522784, ""p_observed"": 0.986389764626139, ""prior_probability"": 0.3323572474377745, ""score"": 0.9727795292522784}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9192239316138185, ""p_observed"": 0.9596119658069091, ""prior_probability"": 0.6676427525622255, ""score"": 0.9192239316138185}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9727795292522784, ""p_observed"": 0.986389764626139, ""prior_probability"": 0.3323572474377745, ""score"": -1.1289522494494284}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9192239316138185, ""p_observed"": 0.9596119658069091, ""prior_probability"": 0.6676427525622255, ""score"": -0.48645460708937927}}"
3259,Male,White,gender=Male,<=50K,"{""age"": ""32"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7668457961410322, ""p_observed"": 0.8834228980705159, ""prior_probability"": 0.44275132275132273, ""score"": 0.8834228980705159}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.45199476743652883, ""p_observed"": 0.7259973837182645, ""prior_probability"": 0.5572486772486772, ""score"": 0.7259973837182645}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7668457961410322, ""p_observed"": 0.8834228980705159, ""prior_probability"": 0.44275132275132273, ""score"": 0.7668457961410322}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.45199476743652883, ""p_observed"": 0.7259973837182645, ""prior_probability"": 0.5572486772486772, ""score"": 0.45199476743652883}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7668457961410322, ""p_observed"": 0.8834228980705159, ""prior_probability"": 0.44275132275132273, ""score"": -1.0626495342788573}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.45199476743652883, ""p_observed"": 0.7259973837182645, ""prior_probability"": 0.5572486772486772, ""score"": -1.2251614161469035}}"
3260,Male,Black,gender=Male,<=50K,"{""age"": ""37"", ""workclass"": ""Local-gov"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7935601752338158, ""p_observed"": 0.8967800876169078, ""prior_probability"": 0.40348837209302324, ""score"": 0.8967800876169078}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.546097957532026, ""p_observed"": 0.773048978766013, ""prior_probability"": 0.5965116279069768, ""score"": 0.773048978766013}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7935601752338158, ""p_observed"": 0.8967800876169078, ""prior_probability"": 0.40348837209302324, ""score"": 0.7935601752338158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.546097957532026, ""p_observed"": 0.773048978766013, ""prior_probability"": 0.5965116279069768, ""score"": 0.546097957532026}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7935601752338158, ""p_observed"": 0.8967800876169078, ""prior_probability"": 0.40348837209302324, ""score"": -1.1254968318760996}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.546097957532026, ""p_observed"": 0.773048978766013, ""prior_probability"": 0.5965116279069768, ""score"": -1.0314822850359833}}"
3261,Female,White,gender=Female,<=50K,"{""age"": ""26"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9211366443625071, ""p_observed"": 0.9605683221812535, ""prior_probability"": 0.3531869020347662, ""score"": 0.9605683221812535}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8422106544308383, ""p_observed"": 0.921105327215419, ""prior_probability"": 0.6468130979652338, ""score"": 0.921105327215419}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9211366443625071, ""p_observed"": 0.9605683221812535, ""prior_probability"": 0.3531869020347662, ""score"": 0.9211366443625071}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8422106544308383, ""p_observed"": 0.921105327215419, ""prior_probability"": 0.6468130979652338, ""score"": 0.8422106544308383}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9211366443625071, ""p_observed"": 0.9605683221812535, ""prior_probability"": 0.3531869020347662, ""score"": -1.1212182294713926}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8422106544308383, ""p_observed"": 0.921105327215419, ""prior_probability"": 0.6468130979652338, ""score"": -0.6000596760106057}}"
3262,Male,White,gender=Male,<=50K,"{""age"": ""26"", ""workclass"": ""Private"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9492545417959841, ""p_observed"": 0.9746272708979917, ""prior_probability"": 0.3041095890410959, ""score"": 0.9746272708979917}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9128446243506698, ""p_observed"": 0.9564223121753349, ""prior_probability"": 0.6958904109589041, ""score"": 0.9564223121753349}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9492545417959841, ""p_observed"": 0.9746272708979917, ""prior_probability"": 0.3041095890410959, ""score"": 0.9492545417959841}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9128446243506698, ""p_observed"": 0.9564223121753349, ""prior_probability"": 0.6958904109589041, ""score"": 0.9128446243506698}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9492545417959841, ""p_observed"": 0.9746272708979917, ""prior_probability"": 0.3041095890410959, ""score"": -1.2417674869357167}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9128446243506698, ""p_observed"": 0.9564223121753349, ""prior_probability"": 0.6958904109589041, ""score"": -0.45167451523551727}}"
3263,Male,White,gender=Male,>50K,"{""age"": ""46"", ""workclass"": ""Local-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7883373991844194, ""p_observed"": 0.10583130040779018, ""prior_probability"": 0.1390946502057613, ""score"": 0.10583130040779018}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.37000389780636056, ""p_observed"": 0.31499805109681955, ""prior_probability"": 0.8609053497942387, ""score"": 0.31499805109681955}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7883373991844194, ""p_observed"": 0.10583130040779018, ""prior_probability"": 0.1390946502057613, ""score"": -0.7883373991844194}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.37000389780636056, ""p_observed"": 0.31499805109681955, ""prior_probability"": 0.8609053497942387, ""score"": -0.37000389780636056}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7883373991844194, ""p_observed"": 0.10583130040779018, ""prior_probability"": 0.1390946502057613, ""score"": -6.464418557346136}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.37000389780636056, ""p_observed"": 0.31499805109681955, ""prior_probability"": 0.8609053497942387, ""score"": -2.460148365489515}}"
3264,Male,White,gender=Male,>50K,"{""age"": ""55"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2258"", ""hours-per-week"": ""62"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.12176183200547547, ""p_observed"": 0.4391190839972621, ""prior_probability"": 0.1390946502057613, ""score"": 0.4391190839972621}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.059774243962357476, ""p_observed"": 0.5298871219811787, ""prior_probability"": 0.8609053497942387, ""score"": 0.5298871219811787}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.12176183200547547, ""p_observed"": 0.4391190839972621, ""prior_probability"": 0.1390946502057613, ""score"": -0.12176183200547547}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.059774243962357476, ""p_observed"": 0.5298871219811787, ""prior_probability"": 0.8609053497942387, ""score"": 0.059774243962357476}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.12176183200547547, ""p_observed"": 0.4391190839972621, ""prior_probability"": 0.1390946502057613, ""score"": -3.6185699223297276}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.059774243962357476, ""p_observed"": 0.5298871219811787, ""prior_probability"": 0.8609053497942387, ""score"": -1.4199532561755361}}"
3265,Male,White,gender=Male,>50K,"{""age"": ""37"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3391474842181316, ""p_observed"": 0.3304262578909341, ""prior_probability"": 0.15218508997429306, ""score"": 0.3304262578909341}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.18068564556354727, ""p_observed"": 0.5903428227817736, ""prior_probability"": 0.847814910025707, ""score"": 0.5903428227817736}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3391474842181316, ""p_observed"": 0.3304262578909341, ""prior_probability"": 0.15218508997429306, ""score"": -0.3391474842181316}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.18068564556354727, ""p_observed"": 0.5903428227817736, ""prior_probability"": 0.847814910025707, ""score"": 0.18068564556354727}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.3391474842181316, ""p_observed"": 0.3304262578909341, ""prior_probability"": 0.15218508997429306, ""score"": -4.097401336643713}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.18068564556354727, ""p_observed"": 0.5903428227817736, ""prior_probability"": 0.847814910025707, ""score"": -1.2191966440278725}}"
3266,Female,White,gender=Female,<=50K,"{""age"": ""20"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""10"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9542775156625176, ""p_observed"": 0.9771387578312588, ""prior_probability"": 0.44275132275132273, ""score"": 0.9771387578312588}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8978867029539985, ""p_observed"": 0.9489433514769992, ""prior_probability"": 0.5572486772486772, ""score"": 0.9489433514769992}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9542775156625176, ""p_observed"": 0.9771387578312588, ""prior_probability"": 0.44275132275132273, ""score"": 0.9542775156625176}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8978867029539985, ""p_observed"": 0.9489433514769992, ""prior_probability"": 0.5572486772486772, ""score"": 0.8978867029539985}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9542775156625176, ""p_observed"": 0.9771387578312588, ""prior_probability"": 0.44275132275132273, ""score"": -0.8610002400061941}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8978867029539985, ""p_observed"": 0.9489433514769992, ""prior_probability"": 0.5572486772486772, ""score"": -0.6895560304569306}}"
3267,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8631701272910836, ""p_observed"": 0.9315850636455417, ""prior_probability"": 0.44275132275132273, ""score"": 0.9315850636455417}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7334649658702479, ""p_observed"": 0.866732482935124, ""prior_probability"": 0.5572486772486772, ""score"": 0.866732482935124}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8631701272910836, ""p_observed"": 0.9315850636455417, ""prior_probability"": 0.44275132275132273, ""score"": 0.8631701272910836}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7334649658702479, ""p_observed"": 0.866732482935124, ""prior_probability"": 0.5572486772486772, ""score"": 0.7334649658702479}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8631701272910836, ""p_observed"": 0.9315850636455417, ""prior_probability"": 0.44275132275132273, ""score"": -0.9564825629690207}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7334649658702479, ""p_observed"": 0.866732482935124, ""prior_probability"": 0.5572486772486772, ""score"": -0.870793489783313}}"
