sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
3726,Female,White,gender=Female,<=50K,"{""age"": ""40"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7063396060679201, ""p_observed"": 0.8531698030339602, ""prior_probability"": 0.4611801242236025, ""score"": 0.8531698030339602}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10223380834105406, ""p_observed"": 0.551116904170527, ""prior_probability"": 0.5388198757763976, ""score"": 0.551116904170527}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7063396060679201, ""p_observed"": 0.8531698030339602, ""prior_probability"": 0.4611801242236025, ""score"": 0.7063396060679201}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10223380834105406, ""p_observed"": 0.551116904170527, ""prior_probability"": 0.5388198757763976, ""score"": 0.10223380834105406}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7063396060679201, ""p_observed"": 0.8531698030339602, ""prior_probability"": 0.4611801242236025, ""score"": -1.091559958523546}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.10223380834105406, ""p_observed"": 0.551116904170527, ""prior_probability"": 0.5388198757763976, ""score"": -1.8099905962672604}}"
3727,Female,White,gender=Female,<=50K,"{""age"": ""19"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": 0.9965947791035219}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": 0.9899874019604985}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": 0.9931895582070438}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": 0.9799748039209973}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": -1.047579958360008}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": -0.4558240235279401}}"
3728,Female,White,gender=Female,<=50K,"{""age"": ""37"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.20547133120010386, ""p_observed"": 0.6027356656000518, ""prior_probability"": 0.4140684410646388, ""score"": 0.6027356656000518}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5455745995446641, ""p_observed"": 0.7727872997723321, ""prior_probability"": 0.5859315589353612, ""score"": 0.7727872997723321}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.20547133120010386, ""p_observed"": 0.6027356656000518, ""prior_probability"": 0.4140684410646388, ""score"": 0.20547133120010386}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5455745995446641, ""p_observed"": 0.7727872997723321, ""prior_probability"": 0.5859315589353612, ""score"": 0.5455745995446641}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.20547133120010386, ""p_observed"": 0.6027356656000518, ""prior_probability"": 0.4140684410646388, ""score"": -1.8942770899806838}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5455745995446641, ""p_observed"": 0.7727872997723321, ""prior_probability"": 0.5859315589353612, ""score"": -1.0500551503734596}}"
3729,Female,White,gender=Female,<=50K,"{""age"": ""17"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.999479769635666, ""p_observed"": 0.9997398848178329, ""prior_probability"": 0.3555070883315158, ""score"": 0.9997398848178329}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9943198807061736, ""p_observed"": 0.9971599403530869, ""prior_probability"": 0.6444929116684842, ""score"": 0.9971599403530869}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.999479769635666, ""p_observed"": 0.9997398848178329, ""prior_probability"": 0.3555070883315158, ""score"": 0.999479769635666}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9943198807061736, ""p_observed"": 0.9971599403530869, ""prior_probability"": 0.6444929116684842, ""score"": 0.9943198807061736}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.999479769635666, ""p_observed"": 0.9997398848178329, ""prior_probability"": 0.3555070883315158, ""score"": -1.0347303889257347}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9943198807061736, ""p_observed"": 0.9971599403530869, ""prior_probability"": 0.6444929116684842, ""score"": -0.44497965538742623}}"
3730,Male,Black,gender=Male,>50K,"{""age"": ""37"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9438955352210264, ""p_observed"": 0.02805223238948664, ""prior_probability"": 0.129565816678153, ""score"": 0.02805223238948664}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.601012391709135, ""p_observed"": 0.1994938041454324, ""prior_probability"": 0.870434183321847, ""score"": 0.1994938041454324}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9438955352210264, ""p_observed"": 0.02805223238948664, ""prior_probability"": 0.129565816678153, ""score"": -0.9438955352210264}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.601012391709135, ""p_observed"": 0.1994938041454324, ""prior_probability"": 0.870434183321847, ""score"": -0.601012391709135}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.9438955352210264, ""p_observed"": 0.02805223238948664, ""prior_probability"": 0.129565816678153, ""score"": -9.1909404182588}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.601012391709135, ""p_observed"": 0.1994938041454324, ""prior_probability"": 0.870434183321847, ""score"": -3.362707330632938}}"
3731,Male,White,gender=Male,<=50K,"{""age"": ""35"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6760256241802672, ""p_observed"": 0.8380128120901336, ""prior_probability"": 0.44275132275132273, ""score"": 0.8380128120901336}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28819901005806725, ""p_observed"": 0.6440995050290337, ""prior_probability"": 0.5572486772486772, ""score"": 0.6440995050290337}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6760256241802672, ""p_observed"": 0.8380128120901336, ""prior_probability"": 0.44275132275132273, ""score"": 0.6760256241802672}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28819901005806725, ""p_observed"": 0.6440995050290337, ""prior_probability"": 0.5572486772486772, ""score"": 0.28819901005806725}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6760256241802672, ""p_observed"": 0.8380128120901336, ""prior_probability"": 0.44275132275132273, ""score"": -1.1681907941961371}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.28819901005806725, ""p_observed"": 0.6440995050290337, ""prior_probability"": 0.5572486772486772, ""score"": -1.4645477882289675}}"
3732,Male,White,gender=Male,<=50K,"{""age"": ""23"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""46""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9344571939255057, ""p_observed"": 0.9672285969627528, ""prior_probability"": 0.345565749235474, ""score"": 0.9672285969627528}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8663928711713664, ""p_observed"": 0.9331964355856833, ""prior_probability"": 0.654434250764526, ""score"": 0.9331964355856833}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9344571939255057, ""p_observed"": 0.9672285969627528, ""prior_probability"": 0.345565749235474, ""score"": 0.9344571939255057}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8663928711713664, ""p_observed"": 0.9331964355856833, ""prior_probability"": 0.654434250764526, ""score"": 0.8663928711713664}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9344571939255057, ""p_observed"": 0.9672285969627528, ""prior_probability"": 0.345565749235474, ""score"": -1.129213178917745}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8663928711713664, ""p_observed"": 0.9331964355856833, ""prior_probability"": 0.654434250764526, ""score"": -0.562263272681697}}"
3733,Male,White,gender=Male,<=50K,"{""age"": ""17"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""32""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9969674597254997, ""p_observed"": 0.9984837298627498, ""prior_probability"": 0.345565749235474, ""score"": 0.9984837298627498}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9867320535908429, ""p_observed"": 0.9933660267954215, ""prior_probability"": 0.654434250764526, ""score"": 0.9933660267954215}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9969674597254997, ""p_observed"": 0.9984837298627498, ""prior_probability"": 0.345565749235474, ""score"": 0.9969674597254997}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9867320535908429, ""p_observed"": 0.9933660267954215, ""prior_probability"": 0.654434250764526, ""score"": 0.9867320535908429}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9969674597254997, ""p_observed"": 0.9984837298627498, ""prior_probability"": 0.345565749235474, ""score"": -1.065607193861201}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9867320535908429, ""p_observed"": 0.9933660267954215, ""prior_probability"": 0.654434250764526, ""score"": -0.43729630749763543}}"
3734,Male,White,gender=Male,>50K,"{""age"": ""39"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5265167493469178, ""p_observed"": 0.23674162532654108, ""prior_probability"": 0.15218508997429306, ""score"": 0.23674162532654108}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.115190375754812, ""p_observed"": 0.557595187877406, ""prior_probability"": 0.847814910025707, ""score"": 0.557595187877406}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5265167493469178, ""p_observed"": 0.23674162532654108, ""prior_probability"": 0.15218508997429306, ""score"": -0.5265167493469178}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.115190375754812, ""p_observed"": 0.557595187877406, ""prior_probability"": 0.847814910025707, ""score"": 0.115190375754812}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.5265167493469178, ""p_observed"": 0.23674162532654108, ""prior_probability"": 0.15218508997429306, ""score"": -4.764229643789176}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.115190375754812, ""p_observed"": 0.557595187877406, ""prior_probability"": 0.847814910025707, ""score"": -1.3333370327631537}}"
3735,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9954406233273374, ""p_observed"": 0.9977203116636687, ""prior_probability"": 0.3323572474377745, ""score"": 0.9977203116636687}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9751363105488634, ""p_observed"": 0.9875681552744316, ""prior_probability"": 0.6676427525622255, ""score"": 0.9875681552744316}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9954406233273374, ""p_observed"": 0.9977203116636687, ""prior_probability"": 0.3323572474377745, ""score"": 0.9954406233273374}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9751363105488634, ""p_observed"": 0.9875681552744316, ""prior_probability"": 0.6676427525622255, ""score"": 0.9751363105488634}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9954406233273374, ""p_observed"": 0.9977203116636687, ""prior_probability"": 0.3323572474377745, ""score"": -1.106109423652818}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9751363105488634, ""p_observed"": 0.9875681552744316, ""prior_probability"": 0.6676427525622255, ""score"": -0.42902158323454037}}"
3736,Female,White,gender=Female,<=50K,"{""age"": ""46"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""25""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9515145644629359, ""p_observed"": 0.975757282231468, ""prior_probability"": 0.3323572474377745, ""score"": 0.975757282231468}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7329379917324091, ""p_observed"": 0.8664689958662045, ""prior_probability"": 0.6676427525622255, ""score"": 0.8664689958662045}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9515145644629359, ""p_observed"": 0.975757282231468, ""prior_probability"": 0.3323572474377745, ""score"": 0.9515145644629359}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7329379917324091, ""p_observed"": 0.8664689958662045, ""prior_probability"": 0.6676427525622255, ""score"": 0.7329379917324091}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9515145644629359, ""p_observed"": 0.975757282231468, ""prior_probability"": 0.3323572474377745, ""score"": -1.150627661559077}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7329379917324091, ""p_observed"": 0.8664689958662045, ""prior_probability"": 0.6676427525622255, ""score"": -0.6906599527526025}}"
3737,Male,Black,gender=Male,>50K,"{""age"": ""52"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6238787853954636, ""p_observed"": 0.18806060730226823, ""prior_probability"": 0.15218508997429306, ""score"": 0.18806060730226823}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.05754806816422281, ""p_observed"": 0.5287740340821114, ""prior_probability"": 0.847814910025707, ""score"": 0.5287740340821114}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6238787853954636, ""p_observed"": 0.18806060730226823, ""prior_probability"": 0.15218508997429306, ""score"": -0.6238787853954636}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.05754806816422281, ""p_observed"": 0.5287740340821114, ""prior_probability"": 0.847814910025707, ""score"": 0.05754806816422281}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6238787853954636, ""p_observed"": 0.18806060730226823, ""prior_probability"": 0.15218508997429306, ""score"": -5.224639779404155}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.05754806816422281, ""p_observed"": 0.5287740340821114, ""prior_probability"": 0.847814910025707, ""score"": -1.4394811237446659}}"
3738,Male,White,gender=Male,<=50K,"{""age"": ""29"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7874705417893997, ""p_observed"": 0.8937352708947, ""prior_probability"": 0.40348837209302324, ""score"": 0.8937352708947}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5055223636554893, ""p_observed"": 0.7527611818277445, ""prior_probability"": 0.5965116279069768, ""score"": 0.7527611818277445}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7874705417893997, ""p_observed"": 0.8937352708947, ""prior_probability"": 0.40348837209302324, ""score"": 0.7874705417893997}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5055223636554893, ""p_observed"": 0.7527611818277445, ""prior_probability"": 0.5965116279069768, ""score"": 0.5055223636554893}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7874705417893997, ""p_observed"": 0.8937352708947, ""prior_probability"": 0.40348837209302324, ""score"": -1.1322989397557672}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5055223636554893, ""p_observed"": 0.7527611818277445, ""prior_probability"": 0.5965116279069768, ""score"": -1.084671058264713}}"
3739,Male,White,gender=Male,<=50K,"{""age"": ""56"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.914123115281999, ""p_observed"": 0.9570615576409993, ""prior_probability"": 0.345565749235474, ""score"": 0.9570615576409993}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5910667191890677, ""p_observed"": 0.795533359594534, ""prior_probability"": 0.654434250764526, ""score"": 0.795533359594534}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.914123115281999, ""p_observed"": 0.9570615576409993, ""prior_probability"": 0.345565749235474, ""score"": 0.914123115281999}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5910667191890677, ""p_observed"": 0.795533359594534, ""prior_probability"": 0.654434250764526, ""score"": 0.5910667191890677}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.914123115281999, ""p_observed"": 0.9570615576409993, ""prior_probability"": 0.345565749235474, ""score"": -1.150347484272994}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5910667191890677, ""p_observed"": 0.795533359594534, ""prior_probability"": 0.654434250764526, ""score"": -0.8814691492831634}}"
3740,Female,White,gender=Female,<=50K,"{""age"": ""32"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""25""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8501047178473634, ""p_observed"": 0.9250523589236817, ""prior_probability"": 0.44275132275132273, ""score"": 0.9250523589236817}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7891743066979409, ""p_observed"": 0.8945871533489704, ""prior_probability"": 0.5572486772486772, ""score"": 0.8945871533489704}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8501047178473634, ""p_observed"": 0.9250523589236817, ""prior_probability"": 0.44275132275132273, ""score"": 0.8501047178473634}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7891743066979409, ""p_observed"": 0.8945871533489704, ""prior_probability"": 0.5572486772486772, ""score"": 0.7891743066979409}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8501047178473634, ""p_observed"": 0.9250523589236817, ""prior_probability"": 0.44275132275132273, ""score"": -0.9705568924027367}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7891743066979409, ""p_observed"": 0.8945871533489704, ""prior_probability"": 0.5572486772486772, ""score"": -0.8075295770405454}}"
3741,Female,White,gender=Female,<=50K,"{""age"": ""56"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7267424408729142, ""p_observed"": 0.8633712204364571, ""prior_probability"": 0.44275132275132273, ""score"": 0.8633712204364571}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10983755548953195, ""p_observed"": 0.554918777744766, ""prior_probability"": 0.5572486772486772, ""score"": 0.554918777744766}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7267424408729142, ""p_observed"": 0.8633712204364571, ""prior_probability"": 0.44275132275132273, ""score"": 0.7267424408729142}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10983755548953195, ""p_observed"": 0.554918777744766, ""prior_probability"": 0.5572486772486772, ""score"": 0.10983755548953195}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7267424408729142, ""p_observed"": 0.8633712204364571, ""prior_probability"": 0.44275132275132273, ""score"": -1.1085680732312988}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.10983755548953195, ""p_observed"": 0.554918777744766, ""prior_probability"": 0.5572486772486772, ""score"": -1.7626107251339533}}"
3742,Male,White,gender=Male,<=50K,"{""age"": ""53"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7445247223304317, ""p_observed"": 0.8722623611652157, ""prior_probability"": 0.44275132275132273, ""score"": 0.8722623611652157}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.11395541456323899, ""p_observed"": 0.5569777072816195, ""prior_probability"": 0.5572486772486772, ""score"": 0.5569777072816195}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7445247223304317, ""p_observed"": 0.8722623611652157, ""prior_probability"": 0.44275132275132273, ""score"": 0.7445247223304317}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.11395541456323899, ""p_observed"": 0.5569777072816195, ""prior_probability"": 0.5572486772486772, ""score"": 0.11395541456323899}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7445247223304317, ""p_observed"": 0.8722623611652157, ""prior_probability"": 0.44275132275132273, ""score"": -1.0880770696039113}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.11395541456323899, ""p_observed"": 0.5569777072816195, ""prior_probability"": 0.5572486772486772, ""score"": -1.7552038058105441}}"
3743,Female,Black,gender=Female,>50K,"{""age"": ""25"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8148814555481217, ""p_observed"": 0.0925592722259391, ""prior_probability"": 0.1390946502057613, ""score"": 0.0925592722259391}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.912251076336298, ""p_observed"": 0.043874461831850994, ""prior_probability"": 0.8609053497942387, ""score"": 0.043874461831850994}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8148814555481217, ""p_observed"": 0.0925592722259391, ""prior_probability"": 0.1390946502057613, ""score"": -0.8148814555481217}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.912251076336298, ""p_observed"": 0.043874461831850994, ""prior_probability"": 0.8609053497942387, ""score"": -0.912251076336298}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8148814555481217, ""p_observed"": 0.0925592722259391, ""prior_probability"": 0.1390946502057613, ""score"": -6.732412758561906}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.912251076336298, ""p_observed"": 0.043874461831850994, ""prior_probability"": 0.8609053497942387, ""score"": -6.402616437573885}}"
3744,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7508133315389717, ""p_observed"": 0.8754066657694857, ""prior_probability"": 0.3531869020347662, ""score"": 0.8754066657694857}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3993929506565345, ""p_observed"": 0.6996964753282673, ""prior_probability"": 0.6468130979652338, ""score"": 0.6996964753282673}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7508133315389717, ""p_observed"": 0.8754066657694857, ""prior_probability"": 0.3531869020347662, ""score"": 0.7508133315389717}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3993929506565345, ""p_observed"": 0.6996964753282673, ""prior_probability"": 0.6468130979652338, ""score"": 0.3993929506565345}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7508133315389717, ""p_observed"": 0.8754066657694857, ""prior_probability"": 0.3531869020347662, ""score"": -1.30689137407272}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3993929506565345, ""p_observed"": 0.6996964753282673, ""prior_probability"": 0.6468130979652338, ""score"": -1.1499151903685387}}"
