sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
97,Male,White,gender=Male,>50K,"{""age"": ""32"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""5178"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.596083737372981, ""p_observed"": 0.20195813131350962, ""prior_probability"": 0.1390946502057613, ""score"": 0.20195813131350962}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3025898606117373, ""p_observed"": 0.6512949303058686, ""prior_probability"": 0.8609053497942387, ""score"": 0.6512949303058686}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.596083737372981, ""p_observed"": 0.20195813131350962, ""prior_probability"": 0.1390946502057613, ""score"": -0.596083737372981}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3025898606117373, ""p_observed"": 0.6512949303058686, ""prior_probability"": 0.8609053497942387, ""score"": 0.3025898606117373}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.596083737372981, ""p_observed"": 0.20195813131350962, ""prior_probability"": 0.1390946502057613, ""score"": -5.171990388430931}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3025898606117373, ""p_observed"": 0.6512949303058686, ""prior_probability"": 0.8609053497942387, ""score"": -1.0073561059929532}}"
98,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""42"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8579552279113716, ""p_observed"": 0.9289776139556858, ""prior_probability"": 0.3531869020347662, ""score"": 0.9289776139556858}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6536519867012756, ""p_observed"": 0.8268259933506379, ""prior_probability"": 0.6468130979652338, ""score"": 0.8268259933506379}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8579552279113716, ""p_observed"": 0.9289776139556858, ""prior_probability"": 0.3531869020347662, ""score"": 0.8579552279113716}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6536519867012756, ""p_observed"": 0.8268259933506379, ""prior_probability"": 0.6468130979652338, ""score"": 0.6536519867012756}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8579552279113716, ""p_observed"": 0.9289776139556858, ""prior_probability"": 0.3531869020347662, ""score"": -1.188099169416125}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6536519867012756, ""p_observed"": 0.8268259933506379, ""prior_probability"": 0.6468130979652338, ""score"": -0.8160199274143686}}"
99,Female,White,gender=Female,>50K,"{""age"": ""61"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""15024"", ""capital-loss"": ""0"", ""hours-per-week"": ""38"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.36793548238853885, ""p_observed"": 0.6839677411942694, ""prior_probability"": 0.129565816678153, ""score"": 0.6839677411942694}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5781603272479319, ""p_observed"": 0.7890801636239659, ""prior_probability"": 0.870434183321847, ""score"": 0.7890801636239659}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.36793548238853885, ""p_observed"": 0.6839677411942694, ""prior_probability"": 0.129565816678153, ""score"": 0.36793548238853885}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5781603272479319, ""p_observed"": 0.7890801636239659, ""prior_probability"": 0.870434183321847, ""score"": 0.5781603272479319}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.36793548238853885, ""p_observed"": 0.6839677411942694, ""prior_probability"": 0.129565816678153, ""score"": -2.8032553389911}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5781603272479319, ""p_observed"": 0.7890801636239659, ""prior_probability"": 0.870434183321847, ""score"": -0.6125378540258233}}"
100,Male,White,gender=Male,<=50K,"{""age"": ""64"", ""workclass"": ""Private"", ""education"": ""5th-6th"", ""educational-num"": ""3"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 5th-6th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8614028816260554, ""p_observed"": 0.9307014408130276, ""prior_probability"": 0.27547169811320754, ""score"": 0.9307014408130276}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6851460775153205, ""p_observed"": 0.8425730387576602, ""prior_probability"": 0.7245283018867924, ""score"": 0.8425730387576602}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8614028816260554, ""p_observed"": 0.9307014408130276, ""prior_probability"": 0.27547169811320754, ""score"": 0.8614028816260554}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6851460775153205, ""p_observed"": 0.8425730387576602, ""prior_probability"": 0.7245283018867924, ""score"": 0.6851460775153205}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8614028816260554, ""p_observed"": 0.9307014408130276, ""prior_probability"": 0.27547169811320754, ""score"": -1.4329038642289993}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6851460775153205, ""p_observed"": 0.8425730387576602, ""prior_probability"": 0.7245283018867924, ""score"": -0.6648243092100427}}"
101,Male,White,gender=Male,<=50K,"{""age"": ""40"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5518863572571663, ""p_observed"": 0.7759431786285831, ""prior_probability"": 0.4140684410646388, ""score"": 0.7759431786285831}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.031161082881273117, ""p_observed"": 0.5155805414406366, ""prior_probability"": 0.5859315589353612, ""score"": 0.5155805414406366}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5518863572571663, ""p_observed"": 0.7759431786285831, ""prior_probability"": 0.4140684410646388, ""score"": 0.5518863572571663}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.031161082881273117, ""p_observed"": 0.5155805414406366, ""prior_probability"": 0.5859315589353612, ""score"": 0.031161082881273117}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5518863572571663, ""p_observed"": 0.7759431786285831, ""prior_probability"": 0.4140684410646388, ""score"": -1.3890759720321655}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.031161082881273117, ""p_observed"": 0.5155805414406366, ""prior_probability"": 0.5859315589353612, ""score"": -1.8594757863940194}}"
102,Male,White,gender=Male,<=50K,"{""age"": ""35"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""70"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8242080697198149, ""p_observed"": 0.9121040348599074, ""prior_probability"": 0.3323572474377745, ""score"": 0.9121040348599074}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6248655745796068, ""p_observed"": 0.8124327872898034, ""prior_probability"": 0.6676427525622255, ""score"": 0.8124327872898034}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8242080697198149, ""p_observed"": 0.9121040348599074, ""prior_probability"": 0.3323572474377745, ""score"": 0.8242080697198149}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6248655745796068, ""p_observed"": 0.8124327872898034, ""prior_probability"": 0.6676427525622255, ""score"": 0.6248655745796068}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8242080697198149, ""p_observed"": 0.9121040348599074, ""prior_probability"": 0.3323572474377745, ""score"": -1.2855472862941255}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6248655745796068, ""p_observed"": 0.8124327872898034, ""prior_probability"": 0.6676427525622255, ""score"": -0.8194462331276737}}"
103,Female,White,gender=Female,<=50K,"{""age"": ""24"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8538369239968584, ""p_observed"": 0.9269184619984291, ""prior_probability"": 0.4140684410646388, ""score"": 0.9269184619984291}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.682287012925609, ""p_observed"": 0.8411435064628044, ""prior_probability"": 0.5859315589353612, ""score"": 0.8411435064628044}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8538369239968584, ""p_observed"": 0.9269184619984291, ""prior_probability"": 0.4140684410646388, ""score"": 0.8538369239968584}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.682287012925609, ""p_observed"": 0.8411435064628044, ""prior_probability"": 0.5859315589353612, ""score"": 0.682287012925609}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8538369239968584, ""p_observed"": 0.9269184619984291, ""prior_probability"": 0.4140684410646388, ""score"": -1.0335033548271462}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.682287012925609, ""p_observed"": 0.8411435064628044, ""prior_probability"": 0.5859315589353612, ""score"": -0.8805382812104356}}"
104,Female,White,gender=Female,<=50K,"{""age"": ""53"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8115064672813351, ""p_observed"": 0.9057532336406675, ""prior_probability"": 0.3531869020347662, ""score"": 0.9057532336406675}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.7572422681368145}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8115064672813351, ""p_observed"": 0.9057532336406675, ""prior_probability"": 0.3531869020347662, ""score"": 0.8115064672813351}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.5144845362736291}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8115064672813351, ""p_observed"": 0.9057532336406675, ""prior_probability"": 0.3531869020347662, ""score"": -1.2387346528234868}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": -0.9918419802277827}}"
105,Male,Black,gender=Male,<=50K,"{""age"": ""18"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""15"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9816564300797851, ""p_observed"": 0.9908282150398925, ""prior_probability"": 0.3323572474377745, ""score"": 0.9908282150398925}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9523298113841565, ""p_observed"": 0.9761649056920783, ""prior_probability"": 0.6676427525622255, ""score"": 0.9761649056920783}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9816564300797851, ""p_observed"": 0.9908282150398925, ""prior_probability"": 0.3323572474377745, ""score"": 0.9816564300797851}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9523298113841565, ""p_observed"": 0.9761649056920783, ""prior_probability"": 0.6676427525622255, ""score"": 0.9523298113841565}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9816564300797851, ""p_observed"": 0.9908282150398925, ""prior_probability"": 0.3323572474377745, ""score"": -1.1199730515770678}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9523298113841565, ""p_observed"": 0.9761649056920783, ""prior_probability"": 0.6676427525622255, ""score"": -0.45224954223885255}}"
106,Male,White,gender=Male,<=50K,"{""age"": ""17"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9651795880977128, ""p_observed"": 0.9825897940488563, ""prior_probability"": 0.3323572474377745, ""score"": 0.9825897940488563}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8913276022860745, ""p_observed"": 0.9456638011430373, ""prior_probability"": 0.6676427525622255, ""score"": 0.9456638011430373}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9651795880977128, ""p_observed"": 0.9825897940488563, ""prior_probability"": 0.3323572474377745, ""score"": 0.9651795880977128}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8913276022860745, ""p_observed"": 0.9456638011430373, ""prior_probability"": 0.6676427525622255, ""score"": 0.8913276022860745}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9651795880977128, ""p_observed"": 0.9825897940488563, ""prior_probability"": 0.3323572474377745, ""score"": -1.136671934051179}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8913276022860745, ""p_observed"": 0.9456638011430373, ""prior_probability"": 0.6676427525622255, ""score"": -0.515738376073289}}"
107,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""5013"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8240074849328333, ""p_observed"": 0.9120037424664165, ""prior_probability"": 0.4140684410646388, ""score"": 0.9120037424664165}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7289104298707849, ""p_observed"": 0.8644552149353923, ""prior_probability"": 0.5859315589353612, ""score"": 0.8644552149353923}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8240074849328333, ""p_observed"": 0.9120037424664165, ""prior_probability"": 0.4140684410646388, ""score"": 0.8240074849328333}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7289104298707849, ""p_observed"": 0.8644552149353923, ""prior_probability"": 0.5859315589353612, ""score"": 0.7289104298707849}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8240074849328333, ""p_observed"": 0.9120037424664165, ""prior_probability"": 0.4140684410646388, ""score"": -1.0659463729081065}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7289104298707849, ""p_observed"": 0.8644552149353923, ""prior_probability"": 0.5859315589353612, ""score"": -0.8258638494251107}}"
108,Male,White,gender=Male,>50K,"{""age"": ""48"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""48"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.371375549208295, ""p_observed"": 0.3143122253958524, ""prior_probability"": 0.15218508997429306, ""score"": 0.3143122253958524}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19681450499246228, ""p_observed"": 0.5984072524962312, ""prior_probability"": 0.847814910025707, ""score"": 0.5984072524962312}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.371375549208295, ""p_observed"": 0.3143122253958524, ""prior_probability"": 0.15218508997429306, ""score"": -0.371375549208295}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19681450499246228, ""p_observed"": 0.5984072524962312, ""prior_probability"": 0.847814910025707, ""score"": 0.19681450499246228}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.371375549208295, ""p_observed"": 0.3143122253958524, ""prior_probability"": 0.15218508997429306, ""score"": -4.197394679161175}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.19681450499246228, ""p_observed"": 0.5984072524962312, ""prior_probability"": 0.847814910025707, ""score"": -1.1920603986571345}}"
109,Female,White,gender=Female,<=50K,"{""age"": ""59"", ""workclass"": ""State-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8083714068802751, ""p_observed"": 0.9041857034401375, ""prior_probability"": 0.3531869020347662, ""score"": 0.9041857034401375}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5381400667176486, ""p_observed"": 0.7690700333588243, ""prior_probability"": 0.6468130979652338, ""score"": 0.7690700333588243}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8083714068802751, ""p_observed"": 0.9041857034401375, ""prior_probability"": 0.3531869020347662, ""score"": 0.8083714068802751}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5381400667176486, ""p_observed"": 0.7690700333588243, ""prior_probability"": 0.6468130979652338, ""score"": 0.5381400667176486}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8083714068802751, ""p_observed"": 0.9041857034401375, ""prior_probability"": 0.3531869020347662, ""score"": -1.242198925701067}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5381400667176486, ""p_observed"": 0.7690700333588243, ""prior_probability"": 0.6468130979652338, ""score"": -0.9608443869451483}}"
110,Female,White,gender=Female,<=50K,"{""age"": ""58"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""42"", ""native-country"": ""France""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7404017748427715, ""p_observed"": 0.8702008874213856, ""prior_probability"": 0.44275132275132273, ""score"": 0.8702008874213856}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3457006942421757, ""p_observed"": 0.6728503471210878, ""prior_probability"": 0.5572486772486772, ""score"": 0.6728503471210878}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7404017748427715, ""p_observed"": 0.8702008874213856, ""prior_probability"": 0.44275132275132273, ""score"": 0.7404017748427715}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3457006942421757, ""p_observed"": 0.6728503471210878, ""prior_probability"": 0.5572486772486772, ""score"": 0.3457006942421757}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7404017748427715, ""p_observed"": 0.8702008874213856, ""prior_probability"": 0.44275132275132273, ""score"": -1.0928093925548912}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3457006942421757, ""p_observed"": 0.6728503471210878, ""prior_probability"": 0.5572486772486772, ""score"": -1.3772083622275932}}"
111,Male,White,gender=Male,<=50K,"{""age"": ""33"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""32"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8851518503449192, ""p_observed"": 0.9425759251724595, ""prior_probability"": 0.3531869020347662, ""score"": 0.9425759251724595}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7476512483024281, ""p_observed"": 0.873825624151214, ""prior_probability"": 0.6468130979652338, ""score"": 0.873825624151214}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8851518503449192, ""p_observed"": 0.9425759251724595, ""prior_probability"": 0.3531869020347662, ""score"": 0.8851518503449192}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7476512483024281, ""p_observed"": 0.873825624151214, ""prior_probability"": 0.6468130979652338, ""score"": 0.7476512483024281}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8851518503449192, ""p_observed"": 0.9425759251724595, ""prior_probability"": 0.3531869020347662, ""score"": -1.1590355060314683}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7476512483024281, ""p_observed"": 0.873825624151214, ""prior_probability"": 0.6468130979652338, ""score"": -0.7054467769410221}}"
112,Male,White,gender=Male,<=50K,"{""age"": ""58"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7773170630191977, ""p_observed"": 0.8886585315095987, ""prior_probability"": 0.3531869020347662, ""score"": 0.8886585315095987}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4357514758936494, ""p_observed"": 0.7178757379468247, ""prior_probability"": 0.6468130979652338, ""score"": 0.7178757379468247}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7773170630191977, ""p_observed"": 0.8886585315095987, ""prior_probability"": 0.3531869020347662, ""score"": 0.7773170630191977}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4357514758936494, ""p_observed"": 0.7178757379468247, ""prior_probability"": 0.6468130979652338, ""score"": 0.4357514758936494}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7773170630191977, ""p_observed"": 0.8886585315095987, ""prior_probability"": 0.3531869020347662, ""score"": -1.276842337234288}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4357514758936494, ""p_observed"": 0.7178757379468247, ""prior_probability"": 0.6468130979652338, ""score"": -1.0986154847504503}}"
