sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
188,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9616208759562244, ""p_observed"": 0.9808104379781122, ""prior_probability"": 0.44275132275132273, ""score"": 0.9808104379781122}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8168607110372006, ""p_observed"": 0.9084303555186004, ""prior_probability"": 0.5572486772486772, ""score"": 0.9084303555186004}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9616208759562244, ""p_observed"": 0.9808104379781122, ""prior_probability"": 0.44275132275132273, ""score"": 0.9616208759562244}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8168607110372006, ""p_observed"": 0.9084303555186004, ""prior_probability"": 0.5572486772486772, ""score"": 0.8168607110372006}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9616208759562244, ""p_observed"": 0.9808104379781122, ""prior_probability"": 0.44275132275132273, ""score"": -0.8534991578357213}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8168607110372006, ""p_observed"": 0.9084303555186004, ""prior_probability"": 0.5572486772486772, ""score"": -0.7768177861156857}}"
189,Male,White,gender=Male,>50K,"{""age"": ""56"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.390731566441946, ""p_observed"": 0.30463421677902697, ""prior_probability"": 0.15218508997429306, ""score"": 0.30463421677902697}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3252027408025032, ""p_observed"": 0.6626013704012517, ""prior_probability"": 0.847814910025707, ""score"": 0.6626013704012517}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.390731566441946, ""p_observed"": 0.30463421677902697, ""prior_probability"": 0.15218508997429306, ""score"": -0.390731566441946}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3252027408025032, ""p_observed"": 0.6626013704012517, ""prior_probability"": 0.847814910025707, ""score"": 0.3252027408025032}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.390731566441946, ""p_observed"": 0.30463421677902697, ""prior_probability"": 0.15218508997429306, ""score"": -4.259944824421813}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3252027408025032, ""p_observed"": 0.6626013704012517, ""prior_probability"": 0.847814910025707, ""score"": -0.9882563752938937}}"
190,Female,White,gender=Female,<=50K,"{""age"": ""50"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9319316610489092, ""p_observed"": 0.9659658305244546, ""prior_probability"": 0.3555070883315158, ""score"": 0.9659658305244546}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7355896729866382, ""p_observed"": 0.8677948364933192, ""prior_probability"": 0.6444929116684842, ""score"": 0.8677948364933192}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9319316610489092, ""p_observed"": 0.9659658305244546, ""prior_probability"": 0.3555070883315158, ""score"": 0.9319316610489092}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7355896729866382, ""p_observed"": 0.8677948364933192, ""prior_probability"": 0.6444929116684842, ""score"": 0.7355896729866382}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9319316610489092, ""p_observed"": 0.9659658305244546, ""prior_probability"": 0.3555070883315158, ""score"": -1.1034637259359998}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7355896729866382, ""p_observed"": 0.8677948364933192, ""prior_probability"": 0.6444929116684842, ""score"": -0.7228913663443621}}"
191,Female,White,gender=Female,<=50K,"{""age"": ""23"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""10""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9800924681506508, ""p_observed"": 0.9900462340753252, ""prior_probability"": 0.4140684410646388, ""score"": 0.9900462340753252}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9811000668246274, ""p_observed"": 0.9905500334123136, ""prior_probability"": 0.5859315589353612, ""score"": 0.9905500334123136}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9800924681506508, ""p_observed"": 0.9900462340753252, ""prior_probability"": 0.4140684410646388, ""score"": 0.9800924681506508}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9811000668246274, ""p_observed"": 0.9905500334123136, ""prior_probability"": 0.5859315589353612, ""score"": 0.9811000668246274}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9800924681506508, ""p_observed"": 0.9900462340753252, ""prior_probability"": 0.4140684410646388, ""score"": -0.901731273954402}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9811000668246274, ""p_observed"": 0.9905500334123136, ""prior_probability"": 0.5859315589353612, ""score"": -0.553542091513154}}"
192,Female,White,gender=Female,<=50K,"{""age"": ""58"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.27800510379777144, ""p_observed"": 0.6390025518988856, ""prior_probability"": 0.4140684410646388, ""score"": 0.6390025518988856}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5019126584238968, ""p_observed"": 0.24904367078805167, ""prior_probability"": 0.5859315589353612, ""score"": 0.24904367078805167}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.27800510379777144, ""p_observed"": 0.6390025518988856, ""prior_probability"": 0.4140684410646388, ""score"": 0.27800510379777144}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5019126584238968, ""p_observed"": 0.24904367078805167, ""prior_probability"": 0.5859315589353612, ""score"": -0.5019126584238968}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.27800510379777144, ""p_observed"": 0.6390025518988856, ""prior_probability"": 0.4140684410646388, ""score"": -1.7774176643000419}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.5019126584238968, ""p_observed"": 0.24904367078805167, ""prior_probability"": 0.5859315589353612, ""score"": -3.314806316260806}}"
193,Female,White,gender=Female,<=50K,"{""age"": ""38"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.10217316548505162, ""p_observed"": 0.5510865827425258, ""prior_probability"": 0.4140684410646388, ""score"": 0.5510865827425258}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4374057536601049, ""p_observed"": 0.7187028768300525, ""prior_probability"": 0.5859315589353612, ""score"": 0.7187028768300525}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.10217316548505162, ""p_observed"": 0.5510865827425258, ""prior_probability"": 0.4140684410646388, ""score"": 0.10217316548505162}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4374057536601049, ""p_observed"": 0.7187028768300525, ""prior_probability"": 0.5859315589353612, ""score"": 0.4374057536601049}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.10217316548505162, ""p_observed"": 0.5510865827425258, ""prior_probability"": 0.4140684410646388, ""score"": -2.0734506916593927}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4374057536601049, ""p_observed"": 0.7187028768300525, ""prior_probability"": 0.5859315589353612, ""score"": -1.1951667932339625}}"
194,Male,White,gender=Male,<=50K,"{""age"": ""34"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7115546414536915, ""p_observed"": 0.8557773207268458, ""prior_probability"": 0.44275132275132273, ""score"": 0.8557773207268458}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.47884472545242285, ""p_observed"": 0.7394223627262114, ""prior_probability"": 0.5572486772486772, ""score"": 0.7394223627262114}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7115546414536915, ""p_observed"": 0.8557773207268458, ""prior_probability"": 0.44275132275132273, ""score"": 0.7115546414536915}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.47884472545242285, ""p_observed"": 0.7394223627262114, ""prior_probability"": 0.5572486772486772, ""score"": 0.47884472545242285}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7115546414536915, ""p_observed"": 0.8557773207268458, ""prior_probability"": 0.44275132275132273, ""score"": -1.126237166783627}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.47884472545242285, ""p_observed"": 0.7394223627262114, ""prior_probability"": 0.5572486772486772, ""score"": -1.18851565745987}}"
195,Male,White,gender=Male,>50K,"{""age"": ""43"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""48""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.36895977844999556, ""p_observed"": 0.31552011077500225, ""prior_probability"": 0.18211920529801323, ""score"": 0.31552011077500225}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.05862632803225942, ""p_observed"": 0.4706868359838704, ""prior_probability"": 0.8178807947019867, ""score"": 0.4706868359838704}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.36895977844999556, ""p_observed"": 0.31552011077500225, ""prior_probability"": 0.18211920529801323, ""score"": -0.36895977844999556}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.05862632803225942, ""p_observed"": 0.4706868359838704, ""prior_probability"": 0.8178807947019867, ""score"": -0.05862632803225942}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.36895977844999556, ""p_observed"": 0.31552011077500225, ""prior_probability"": 0.18211920529801323, ""score"": -4.010159545104052}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.05862632803225942, ""p_observed"": 0.4706868359838704, ""prior_probability"": 0.8178807947019867, ""score"": -1.708163276463412}}"
196,Female,White,gender=Female,<=50K,"{""age"": ""37"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4370282301095565, ""p_observed"": 0.7185141150547782, ""prior_probability"": 0.4140684410646388, ""score"": 0.7185141150547782}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.29200102645225934, ""p_observed"": 0.3539994867738704, ""prior_probability"": 0.5859315589353612, ""score"": 0.3539994867738704}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4370282301095565, ""p_observed"": 0.7185141150547782, ""prior_probability"": 0.4140684410646388, ""score"": 0.4370282301095565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.29200102645225934, ""p_observed"": 0.3539994867738704, ""prior_probability"": 0.5859315589353612, ""score"": -0.29200102645225934}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.4370282301095565, ""p_observed"": 0.7185141150547782, ""prior_probability"": 0.4140684410646388, ""score"": -1.5428638592105215}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.29200102645225934, ""p_observed"": 0.3539994867738704, ""prior_probability"": 0.5859315589353612, ""score"": -2.611471921133175}}"
197,Male,White,gender=Male,>50K,"{""age"": ""30"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""55""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.16513618668749097, ""p_observed"": 0.4174319066562546, ""prior_probability"": 0.15218508997429306, ""score"": 0.4174319066562546}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2650526952296353, ""p_observed"": 0.6325263476148175, ""prior_probability"": 0.847814910025707, ""score"": 0.6325263476148175}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.16513618668749097, ""p_observed"": 0.4174319066562546, ""prior_probability"": 0.15218508997429306, ""score"": -0.16513618668749097}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2650526952296353, ""p_observed"": 0.6325263476148175, ""prior_probability"": 0.847814910025707, ""score"": 0.2650526952296353}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.16513618668749097, ""p_observed"": 0.4174319066562546, ""prior_probability"": 0.15218508997429306, ""score"": -3.629925493373395}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2650526952296353, ""p_observed"": 0.6325263476148175, ""prior_probability"": 0.847814910025707, ""score"": -1.0811597393730472}}"
198,Male,White,gender=Male,<=50K,"{""age"": ""51"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7863819222734161, ""p_observed"": 0.8931909611367079, ""prior_probability"": 0.3531869020347662, ""score"": 0.8931909611367079}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.33911070207951904, ""p_observed"": 0.6695553510397596, ""prior_probability"": 0.6468130979652338, ""score"": 0.6695553510397596}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7863819222734161, ""p_observed"": 0.8931909611367079, ""prior_probability"": 0.3531869020347662, ""score"": 0.7863819222734161}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.33911070207951904, ""p_observed"": 0.6695553510397596, ""prior_probability"": 0.6468130979652338, ""score"": 0.33911070207951904}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7863819222734161, ""p_observed"": 0.8931909611367079, ""prior_probability"": 0.3531869020347662, ""score"": -1.2666676520632933}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.33911070207951904, ""p_observed"": 0.6695553510397596, ""prior_probability"": 0.6468130979652338, ""score"": -1.2379807852306182}}"
199,Female,White,gender=Female,<=50K,"{""age"": ""21"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9844870348211612, ""p_observed"": 0.9922435174105807, ""prior_probability"": 0.3531869020347662, ""score"": 0.9922435174105807}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9427492863869742, ""p_observed"": 0.9713746431934869, ""prior_probability"": 0.6468130979652338, ""score"": 0.9713746431934869}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9844870348211612, ""p_observed"": 0.9922435174105807, ""prior_probability"": 0.3531869020347662, ""score"": 0.9844870348211612}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9427492863869742, ""p_observed"": 0.9713746431934869, ""prior_probability"": 0.6468130979652338, ""score"": 0.9427492863869742}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9844870348211612, ""p_observed"": 0.9922435174105807, ""prior_probability"": 0.3531869020347662, ""score"": -1.0563313357711128}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9427492863869742, ""p_observed"": 0.9713746431934869, ""prior_probability"": 0.6468130979652338, ""score"": -0.4937840066219058}}"
200,Male,White,gender=Male,<=50K,"{""age"": ""30"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8799598552680733, ""p_observed"": 0.9399799276340366, ""prior_probability"": 0.3531869020347662, ""score"": 0.9399799276340366}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.687456745094781, ""p_observed"": 0.8437283725473904, ""prior_probability"": 0.6468130979652338, ""score"": 0.8437283725473904}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8799598552680733, ""p_observed"": 0.9399799276340366, ""prior_probability"": 0.3531869020347662, ""score"": 0.8799598552680733}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.687456745094781, ""p_observed"": 0.8437283725473904, ""prior_probability"": 0.6468130979652338, ""score"": 0.687456745094781}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8799598552680733, ""p_observed"": 0.9399799276340366, ""prior_probability"": 0.3531869020347662, ""score"": -1.164551409700508}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.687456745094781, ""p_observed"": 0.8437283725473904, ""prior_probability"": 0.6468130979652338, ""score"": -0.7755472403948367}}"
201,Male,Other,gender=Male,<=50K,"{""age"": ""21"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""Other"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9194375663281391, ""p_observed"": 0.9597187831640696, ""prior_probability"": 0.40348837209302324, ""score"": 0.9597187831640696}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.856410547715638, ""p_observed"": 0.9282052738578189, ""prior_probability"": 0.5965116279069768, ""score"": 0.9282052738578189}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9194375663281391, ""p_observed"": 0.9597187831640696, ""prior_probability"": 0.40348837209302324, ""score"": 0.9194375663281391}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.856410547715638, ""p_observed"": 0.9282052738578189, ""prior_probability"": 0.5965116279069768, ""score"": 0.856410547715638}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9194375663281391, ""p_observed"": 0.9597187831640696, ""prior_probability"": 0.40348837209302324, ""score"": -0.9898375525766024}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.856410547715638, ""p_observed"": 0.9282052738578189, ""prior_probability"": 0.5965116279069768, ""score"": -0.6656612848353611}}"
202,Male,White,gender=Male,<=50K,"{""age"": ""29"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7249266673836958, ""p_observed"": 0.8624633336918478, ""prior_probability"": 0.4611801242236025, ""score"": 0.8624633336918478}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.43405857126311226, ""p_observed"": 0.7170292856315562, ""prior_probability"": 0.5388198757763976, ""score"": 0.7170292856315562}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7249266673836958, ""p_observed"": 0.8624633336918478, ""prior_probability"": 0.4611801242236025, ""score"": 0.7249266673836958}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.43405857126311226, ""p_observed"": 0.7170292856315562, ""prior_probability"": 0.5388198757763976, ""score"": 0.43405857126311226}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7249266673836958, ""p_observed"": 0.8624633336918478, ""prior_probability"": 0.4611801242236025, ""score"": -1.0698918725854425}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.43405857126311226, ""p_observed"": 0.7170292856315562, ""prior_probability"": 0.5388198757763976, ""score"": -1.283651135241938}}"
203,Male,White,gender=Male,<=50K,"{""age"": ""17"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""12""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9983377455903579, ""p_observed"": 0.999168872795179, ""prior_probability"": 0.345565749235474, ""score"": 0.999168872795179}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9891910377993897, ""p_observed"": 0.9945955188996948, ""prior_probability"": 0.654434250764526, ""score"": 0.9945955188996948}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9983377455903579, ""p_observed"": 0.999168872795179, ""prior_probability"": 0.345565749235474, ""score"": 0.9983377455903579}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9891910377993897, ""p_observed"": 0.9945955188996948, ""prior_probability"": 0.654434250764526, ""score"": 0.9891910377993897}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9983377455903579, ""p_observed"": 0.999168872795179, ""prior_probability"": 0.345565749235474, ""score"": -1.0642352977499707}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9891910377993897, ""p_observed"": 0.9945955188996948, ""prior_probability"": 0.654434250764526, ""score"": -0.434822432157949}}"
204,Male,White,gender=Male,<=50K,"{""age"": ""30"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9455870132993489, ""p_observed"": 0.9727935066496745, ""prior_probability"": 0.3555070883315158, ""score"": 0.9727935066496745}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9125750773844258, ""p_observed"": 0.956287538692213, ""prior_probability"": 0.6444929116684842, ""score"": 0.956287538692213}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9455870132993489, ""p_observed"": 0.9727935066496745, ""prior_probability"": 0.3555070883315158, ""score"": 0.9455870132993489}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9125750773844258, ""p_observed"": 0.956287538692213, ""prior_probability"": 0.6444929116684842, ""score"": 0.9125750773844258}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9455870132993489, ""p_observed"": 0.9727935066496745, ""prior_probability"": 0.3555070883315158, ""score"": -1.0893769762904173}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9125750773844258, ""p_observed"": 0.956287538692213, ""prior_probability"": 0.6444929116684842, ""score"": -0.5286847317767156}}"
205,Male,White,gender=Male,>50K,"{""age"": ""49"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.2637619628036745, ""p_observed"": 0.36811901859816265, ""prior_probability"": 0.15218508997429306, ""score"": 0.36811901859816265}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.41640070408003216, ""p_observed"": 0.7082003520400161, ""prior_probability"": 0.847814910025707, ""score"": 0.7082003520400161}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.2637619628036745, ""p_observed"": 0.36811901859816265, ""prior_probability"": 0.15218508997429306, ""score"": -0.2637619628036745}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.41640070408003216, ""p_observed"": 0.7082003520400161, ""prior_probability"": 0.847814910025707, ""score"": 0.41640070408003216}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.2637619628036745, ""p_observed"": 0.36811901859816265, ""prior_probability"": 0.15218508997429306, ""score"": -3.8813557477255083}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.41640070408003216, ""p_observed"": 0.7082003520400161, ""prior_probability"": 0.847814910025707, ""score"": -0.8551494179193825}}"
206,Male,White,gender=Male,>50K,"{""age"": ""55"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.33983435622801633, ""p_observed"": 0.33008282188599175, ""prior_probability"": 0.15218508997429306, ""score"": 0.33008282188599175}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5352374183835791, ""p_observed"": 0.7676187091917894, ""prior_probability"": 0.847814910025707, ""score"": 0.7676187091917894}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.33983435622801633, ""p_observed"": 0.33008282188599175, ""prior_probability"": 0.15218508997429306, ""score"": -0.33983435622801633}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5352374183835791, ""p_observed"": 0.7676187091917894, ""prior_probability"": 0.847814910025707, ""score"": 0.5352374183835791}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.33983435622801633, ""p_observed"": 0.33008282188599175, ""prior_probability"": 0.15218508997429306, ""score"": -4.0994811629256365}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5352374183835791, ""p_observed"": 0.7676187091917894, ""prior_probability"": 0.847814910025707, ""score"": -0.6940172165413887}}"
