sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
376,Male,White,gender=Male,<=50K,"{""age"": ""39"", ""workclass"": ""State-gov"", ""fnlwgt"": ""195148"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Sales"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Some-college | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3265980048340778, ""p_observed"": 0.663299002417039, ""prior_probability"": 0.006134969325153374, ""score"": 0.663299002417039}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24220478480106855, ""p_observed"": 0.6211023924005343, ""prior_probability"": 0.9938650306748467, ""score"": 0.6211023924005343}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3265980048340778, ""p_observed"": 0.663299002417039, ""prior_probability"": 0.006134969325153374, ""score"": 0.3265980048340778}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24220478480106855, ""p_observed"": 0.6211023924005343, ""prior_probability"": 0.9938650306748467, ""score"": 0.24220478480106855}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.3265980048340778, ""p_observed"": 0.663299002417039, ""prior_probability"": 0.006134969325153374, ""score"": -5.093750200806762}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.24220478480106855, ""p_observed"": 0.6211023924005343, ""prior_probability"": 0.9938650306748467, ""score"": -0.0061538655743782235}}"
377,Female,White,gender=Female,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""fnlwgt"": ""187098"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Divorced"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Divorced | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9621503675581805, ""p_observed"": 0.9810751837790901, ""prior_probability"": 0.9328358208955224, ""score"": 0.9810751837790901}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9346291881612934, ""p_observed"": 0.9673145940806466, ""prior_probability"": 0.06716417910447761, ""score"": 0.9673145940806466}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9621503675581805, ""p_observed"": 0.9810751837790901, ""prior_probability"": 0.9328358208955224, ""score"": 0.9621503675581805}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9346291881612934, ""p_observed"": 0.9673145940806466, ""prior_probability"": 0.06716417910447761, ""score"": 0.9346291881612934}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9621503675581805, ""p_observed"": 0.9810751837790901, ""prior_probability"": 0.9328358208955224, ""score"": -0.06952606264861022}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9346291881612934, ""p_observed"": 0.9673145940806466, ""prior_probability"": 0.06716417910447761, ""score"": -2.700615222614692}}"
378,Male,White,gender=Male,<=50K,"{""age"": ""19"", ""workclass"": ""Self-emp-inc"", ""fnlwgt"": ""150384"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Own-child | Never-married | HS-grad | Self-emp-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9682215234904034, ""p_observed"": 0.9841107617452017, ""prior_probability"": 0.5161290322580645, ""score"": 0.9841107617452017}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9573950691266135, ""p_observed"": 0.9786975345633067, ""prior_probability"": 0.4838709677419355, ""score"": 0.9786975345633067}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9682215234904034, ""p_observed"": 0.9841107617452017, ""prior_probability"": 0.5161290322580645, ""score"": 0.9682215234904034}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9573950691266135, ""p_observed"": 0.9786975345633067, ""prior_probability"": 0.4838709677419355, ""score"": 0.9573950691266135}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9682215234904034, ""p_observed"": 0.9841107617452017, ""prior_probability"": 0.5161290322580645, ""score"": -0.661398482245365}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9573950691266135, ""p_observed"": 0.9786975345633067, ""prior_probability"": 0.4838709677419355, ""score"": -0.7259370033829361}}"
379,Female,White,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Private"", ""fnlwgt"": ""45857"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Divorced"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""28"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Not-in-family | Divorced | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.94830920411701, ""p_observed"": 0.9741546020585048, ""prior_probability"": 0.8695652173913043, ""score"": 0.9741546020585048}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.906310012962109, ""p_observed"": 0.9531550064810543, ""prior_probability"": 0.13043478260869565, ""score"": 0.9531550064810543}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.94830920411701, ""p_observed"": 0.9741546020585048, ""prior_probability"": 0.8695652173913043, ""score"": 0.94830920411701}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.906310012962109, ""p_observed"": 0.9531550064810543, ""prior_probability"": 0.13043478260869565, ""score"": 0.906310012962109}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.94830920411701, ""p_observed"": 0.9741546020585048, ""prior_probability"": 0.8695652173913043, ""score"": -0.13976194237515874}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.906310012962109, ""p_observed"": 0.9531550064810543, ""prior_probability"": 0.13043478260869565, ""score"": -2.03688192726104}}"
380,Male,White,gender=Male,<=50K,"{""age"": ""67"", ""workclass"": ""Private"", ""fnlwgt"": ""236627"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""2"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.08406373908823966, ""p_observed"": 0.5420318695441199, ""prior_probability"": 0.00625, ""score"": 0.5420318695441199}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.026378686635174398, ""p_observed"": 0.48681065668241275, ""prior_probability"": 0.99375, ""score"": 0.48681065668241275}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.08406373908823966, ""p_observed"": 0.5420318695441199, ""prior_probability"": 0.00625, ""score"": 0.08406373908823966}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.026378686635174398, ""p_observed"": 0.48681065668241275, ""prior_probability"": 0.99375, ""score"": -0.026378686635174398}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.08406373908823966, ""p_observed"": 0.5420318695441199, ""prior_probability"": 0.00625, ""score"": -5.075173815233827}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.026378686635174398, ""p_observed"": 0.48681065668241275, ""prior_probability"": 0.99375, ""score"": -0.006269613013595374}}"
381,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""122272"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,gender=Female,gender=Male,gender=Male,gender=Female,1,<=50K | Own-child | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9890328637157344, ""p_observed"": 0.9945164318578671, ""prior_probability"": 0.6647058823529411, ""score"": 0.9945164318578671}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9897215893318441, ""p_observed"": 0.9948607946659218, ""prior_probability"": 0.3352941176470588, ""score"": 0.9948607946659218}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9890328637157344, ""p_observed"": 0.9945164318578671, ""prior_probability"": 0.6647058823529411, ""score"": 0.9890328637157344}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9897215893318441, ""p_observed"": 0.9948607946659218, ""prior_probability"": 0.3352941176470588, ""score"": 0.9897215893318441}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9890328637157344, ""p_observed"": 0.9945164318578671, ""prior_probability"": 0.6647058823529411, ""score"": -0.40841061833792125}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9897215893318441, ""p_observed"": 0.9948607946659218, ""prior_probability"": 0.3352941176470588, ""score"": -1.0927471692157116}}"
382,Male,White,gender=Male,>50K,"{""age"": ""51"", ""workclass"": ""Self-emp-inc"", ""fnlwgt"": ""54342"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""marital-status"": ""Divorced"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""27828"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Not-in-family | Divorced | Prof-school | Self-emp-inc,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5817766467707057, ""p_observed"": 0.7908883233853529, ""prior_probability"": 0.17647058823529413, ""score"": 0.7908883233853529}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7573075259053086, ""p_observed"": 0.8786537629526544, ""prior_probability"": 0.8235294117647058, ""score"": 0.8786537629526544}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5817766467707057, ""p_observed"": 0.7908883233853529, ""prior_probability"": 0.17647058823529413, ""score"": 0.5817766467707057}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7573075259053086, ""p_observed"": 0.8786537629526544, ""prior_probability"": 0.8235294117647058, ""score"": 0.7573075259053086}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5817766467707057, ""p_observed"": 0.7908883233853529, ""prior_probability"": 0.17647058823529413, ""score"": -1.7346010553881064}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.7573075259053086, ""p_observed"": 0.8786537629526544, ""prior_probability"": 0.8235294117647058, ""score"": -0.1941560144409575}}"
383,Female,Asian-Pac-Islander,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Federal-gov"", ""fnlwgt"": ""106910"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Transport-moving"", ""relationship"": ""Unmarried"", ""race"": ""Asian-Pac-Islander"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Unmarried | Never-married | HS-grad | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9508495393114532, ""p_observed"": 0.9754247696557267, ""prior_probability"": 0.3, ""score"": 0.9754247696557267}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9164782830095509, ""p_observed"": 0.9582391415047754, ""prior_probability"": 0.7, ""score"": 0.9582391415047754}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9508495393114532, ""p_observed"": 0.9754247696557267, ""prior_probability"": 0.3, ""score"": 0.9508495393114532}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9164782830095509, ""p_observed"": 0.9582391415047754, ""prior_probability"": 0.7, ""score"": 0.9164782830095509}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9508495393114532, ""p_observed"": 0.9754247696557267, ""prior_probability"": 0.3, ""score"": -1.2039728043259361}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9164782830095509, ""p_observed"": 0.9582391415047754, ""prior_probability"": 0.7, ""score"": -0.35667494393873245}}"
384,Female,White,gender=Female,>50K,"{""age"": ""68"", ""workclass"": ""Private"", ""fnlwgt"": ""186350"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Widowed"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""10"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,>50K | Not-in-family | Widowed | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8418345559814225, ""p_observed"": 0.07908272200928848, ""prior_probability"": 0.5, ""score"": 0.07908272200928848}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7379363127331637, ""p_observed"": 0.13103184363341808, ""prior_probability"": 0.5, ""score"": 0.13103184363341808}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8418345559814225, ""p_observed"": 0.07908272200928848, ""prior_probability"": 0.5, ""score"": -0.8418345559814225}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7379363127331637, ""p_observed"": 0.13103184363341808, ""prior_probability"": 0.5, ""score"": -0.7379363127331637}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.8418345559814225, ""p_observed"": 0.07908272200928848, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.7379363127331637, ""p_observed"": 0.13103184363341808, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}}"
385,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""fnlwgt"": ""38223"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Never-married"", ""occupation"": ""Sales"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Own-child | Never-married | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7104461430789483, ""p_observed"": 0.8552230715394742, ""prior_probability"": 0.4098360655737705, ""score"": 0.8552230715394742}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6306184489194195, ""p_observed"": 0.8153092244597098, ""prior_probability"": 0.5901639344262295, ""score"": 0.8153092244597098}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7104461430789483, ""p_observed"": 0.8552230715394742, ""prior_probability"": 0.4098360655737705, ""score"": 0.7104461430789483}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6306184489194195, ""p_observed"": 0.8153092244597098, ""prior_probability"": 0.5901639344262295, ""score"": 0.6306184489194195}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.7104461430789483, ""p_observed"": 0.8552230715394742, ""prior_probability"": 0.4098360655737705, ""score"": -0.8919980393051105}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.6306184489194195, ""p_observed"": 0.8153092244597098, ""prior_probability"": 0.5901639344262295, ""score"": -0.5273549257172012}}"
386,Male,White,gender=Male,<=50K,"{""age"": ""53"", ""workclass"": ""Private"", ""fnlwgt"": ""283079"", ""education"": ""1st-4th"", ""educational-num"": ""2"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Farming-fishing"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | 1st-4th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.545403604457225, ""p_observed"": 0.7727018022286123, ""prior_probability"": 0.08333333333333333, ""score"": 0.7727018022286123}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5131317006530427, ""p_observed"": 0.7565658503265212, ""prior_probability"": 0.9166666666666666, ""score"": 0.7565658503265212}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.545403604457225, ""p_observed"": 0.7727018022286123, ""prior_probability"": 0.08333333333333333, ""score"": 0.545403604457225}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5131317006530427, ""p_observed"": 0.7565658503265212, ""prior_probability"": 0.9166666666666666, ""score"": 0.5131317006530427}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.545403604457225, ""p_observed"": 0.7727018022286123, ""prior_probability"": 0.08333333333333333, ""score"": -2.4849066497880004}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5131317006530427, ""p_observed"": 0.7565658503265212, ""prior_probability"": 0.9166666666666666, ""score"": -0.08701137698962981}}"
387,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""225531"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Other-service"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2205"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Own-child | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9114402933875104, ""p_observed"": 0.9557201466937553, ""prior_probability"": 0.4854368932038835, ""score"": 0.9557201466937553}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9007374437583758, ""p_observed"": 0.9503687218791879, ""prior_probability"": 0.5145631067961165, ""score"": 0.9503687218791879}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9114402933875104, ""p_observed"": 0.9557201466937553, ""prior_probability"": 0.4854368932038835, ""score"": 0.9114402933875104}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9007374437583758, ""p_observed"": 0.9503687218791879, ""prior_probability"": 0.5145631067961165, ""score"": 0.9007374437583758}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9114402933875104, ""p_observed"": 0.9557201466937553, ""prior_probability"": 0.4854368932038835, ""score"": -0.7227059828014897}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9007374437583758, ""p_observed"": 0.9503687218791879, ""prior_probability"": 0.5145631067961165, ""score"": -0.6644370746775139}}"
388,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""workclass"": ""Private"", ""fnlwgt"": ""89598"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Wife"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2057"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,<=50K | Wife | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5191247081525578, ""p_observed"": 0.2404376459237209, ""prior_probability"": 0.9411764705882353, ""score"": 0.2404376459237209}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.29295729514734825, ""p_observed"": 0.3535213524263259, ""prior_probability"": 0.058823529411764705, ""score"": 0.3535213524263259}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5191247081525578, ""p_observed"": 0.2404376459237209, ""prior_probability"": 0.9411764705882353, ""score"": -0.5191247081525578}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.29295729514734825, ""p_observed"": 0.3535213524263259, ""prior_probability"": 0.058823529411764705, ""score"": -0.29295729514734825}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.5191247081525578, ""p_observed"": 0.2404376459237209, ""prior_probability"": 0.9411764705882353, ""score"": -0.060624621816434854}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.29295729514734825, ""p_observed"": 0.3535213524263259, ""prior_probability"": 0.058823529411764705, ""score"": -2.833213344056216}}"
389,Female,Black,gender=Female,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""fnlwgt"": ""159737"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Sales"", ""relationship"": ""Unmarried"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""58"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9198521989218597, ""p_observed"": 0.9599260994609298, ""prior_probability"": 0.8148148148148148, ""score"": 0.9599260994609298}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8430045850916749, ""p_observed"": 0.9215022925458374, ""prior_probability"": 0.18518518518518517, ""score"": 0.9215022925458374}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9198521989218597, ""p_observed"": 0.9599260994609298, ""prior_probability"": 0.8148148148148148, ""score"": 0.9198521989218597}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8430045850916749, ""p_observed"": 0.9215022925458374, ""prior_probability"": 0.18518518518518517, ""score"": 0.8430045850916749}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9198521989218597, ""p_observed"": 0.9599260994609298, ""prior_probability"": 0.8148148148148148, ""score"": -0.20479441264601328}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8430045850916749, ""p_observed"": 0.9215022925458374, ""prior_probability"": 0.18518518518518517, ""score"": -1.6863989535702288}}"
390,Male,White,gender=Male,>50K,"{""age"": ""29"", ""workclass"": ""Private"", ""fnlwgt"": ""133937"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.06718774234578473, ""p_observed"": 0.5335938711728924, ""prior_probability"": 0.0029069767441860465, ""score"": 0.5335938711728924}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.18747377201869053, ""p_observed"": 0.5937368860093452, ""prior_probability"": 0.997093023255814, ""score"": 0.5937368860093452}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.06718774234578473, ""p_observed"": 0.5335938711728924, ""prior_probability"": 0.0029069767441860465, ""score"": 0.06718774234578473}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.18747377201869053, ""p_observed"": 0.5937368860093452, ""prior_probability"": 0.997093023255814, ""score"": 0.18747377201869053}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.06718774234578473, ""p_observed"": 0.5335938711728924, ""prior_probability"": 0.0029069767441860465, ""score"": -5.840641657373398}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.18747377201869053, ""p_observed"": 0.5937368860093452, ""prior_probability"": 0.997093023255814, ""score"": -0.0029112102074584415}}"
