sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
383,Female,Asian-Pac-Islander,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Federal-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Asian-Pac-Islander"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7161055831074158, ""p_observed"": 0.858052791553708, ""prior_probability"": 0.3531869020347662, ""score"": 0.858052791553708}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.42149768761824635, ""p_observed"": 0.7107488438091233, ""prior_probability"": 0.6468130979652338, ""score"": 0.7107488438091233}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7161055831074158, ""p_observed"": 0.858052791553708, ""prior_probability"": 0.3531869020347662, ""score"": 0.7161055831074158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.42149768761824635, ""p_observed"": 0.7107488438091233, ""prior_probability"": 0.6468130979652338, ""score"": 0.42149768761824635}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7161055831074158, ""p_observed"": 0.858052791553708, ""prior_probability"": 0.3531869020347662, ""score"": -1.3469372001859417}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.42149768761824635, ""p_observed"": 0.7107488438091233, ""prior_probability"": 0.6468130979652338, ""score"": -1.1185702114178309}}"
384,Female,White,gender=Female,>50K,"{""age"": ""68"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""10"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8637258432459791, ""p_observed"": 0.06813707837701043, ""prior_probability"": 0.129565816678153, ""score"": 0.06813707837701043}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6654491038362509, ""p_observed"": 0.16727544808187453, ""prior_probability"": 0.870434183321847, ""score"": 0.16727544808187453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8637258432459791, ""p_observed"": 0.06813707837701043, ""prior_probability"": 0.129565816678153, ""score"": -0.8637258432459791}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6654491038362509, ""p_observed"": 0.16727544808187453, ""prior_probability"": 0.870434183321847, ""score"": -0.6654491038362509}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8637258432459791, ""p_observed"": 0.06813707837701043, ""prior_probability"": 0.129565816678153, ""score"": -7.416033778927871}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.6654491038362509, ""p_observed"": 0.16727544808187453, ""prior_probability"": 0.870434183321847, ""score"": -3.7149900017395026}}"
385,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.43687555657791, ""p_observed"": 0.718437778288955, ""prior_probability"": 0.4140684410646388, ""score"": 0.718437778288955}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.027144833232044696, ""p_observed"": 0.4864275833839777, ""prior_probability"": 0.5859315589353612, ""score"": 0.4864275833839777}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.43687555657791, ""p_observed"": 0.718437778288955, ""prior_probability"": 0.4140684410646388, ""score"": 0.43687555657791}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.027144833232044696, ""p_observed"": 0.4864275833839777, ""prior_probability"": 0.5859315589353612, ""score"": -0.027144833232044696}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.43687555657791, ""p_observed"": 0.718437778288955, ""prior_probability"": 0.4140684410646388, ""score"": -1.5430763555821776}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.027144833232044696, ""p_observed"": 0.4864275833839777, ""prior_probability"": 0.5859315589353612, ""score"": -1.9758867712082278}}"
386,Male,White,gender=Male,<=50K,"{""age"": ""53"", ""workclass"": ""Private"", ""education"": ""1st-4th"", ""educational-num"": ""2"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 1st-4th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8058183254705993, ""p_observed"": 0.9029091627352995, ""prior_probability"": 0.2535211267605634, ""score"": 0.9029091627352995}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5351728048299418, ""p_observed"": 0.7675864024149709, ""prior_probability"": 0.7464788732394366, ""score"": 0.7675864024149709}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8058183254705993, ""p_observed"": 0.9029091627352995, ""prior_probability"": 0.2535211267605634, ""score"": 0.8058183254705993}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5351728048299418, ""p_observed"": 0.7675864024149709, ""prior_probability"": 0.7464788732394366, ""score"": 0.5351728048299418}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8058183254705993, ""p_observed"": 0.9029091627352995, ""prior_probability"": 0.2535211267605634, ""score"": -1.576574770350522}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5351728048299418, ""p_observed"": 0.7675864024149709, ""prior_probability"": 0.7464788732394366, ""score"": -0.8213964223303779}}"
387,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2205"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6976984036965203, ""p_observed"": 0.8488492018482603, ""prior_probability"": 0.3531869020347662, ""score"": 0.8488492018482603}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6307397033347679, ""p_observed"": 0.815369851667384, ""prior_probability"": 0.6468130979652338, ""score"": 0.815369851667384}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6976984036965203, ""p_observed"": 0.8488492018482603, ""prior_probability"": 0.3531869020347662, ""score"": 0.6976984036965203}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6307397033347679, ""p_observed"": 0.815369851667384, ""prior_probability"": 0.6468130979652338, ""score"": 0.6307397033347679}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6976984036965203, ""p_observed"": 0.8488492018482603, ""prior_probability"": 0.3531869020347662, ""score"": -1.368505348646965}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6307397033347679, ""p_observed"": 0.815369851667384, ""prior_probability"": 0.6468130979652338, ""score"": -0.8439248269803515}}"
388,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2057"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.04731667143115392, ""p_observed"": 0.47634166428442304, ""prior_probability"": 0.4140684410646388, ""score"": 0.47634166428442304}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.14800045819128804, ""p_observed"": 0.42599977090435603, ""prior_probability"": 0.5859315589353612, ""score"": 0.42599977090435603}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.04731667143115392, ""p_observed"": 0.47634166428442304, ""prior_probability"": 0.4140684410646388, ""score"": -0.04731667143115392}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.14800045819128804, ""p_observed"": 0.42599977090435603, ""prior_probability"": 0.5859315589353612, ""score"": -0.14800045819128804}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.04731667143115392, ""p_observed"": 0.47634166428442304, ""prior_probability"": 0.4140684410646388, ""score"": -2.3649638024847697}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.14800045819128804, ""p_observed"": 0.42599977090435603, ""prior_probability"": 0.5859315589353612, ""score"": -2.2411852308439206}}"
389,Female,Black,gender=Female,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""58"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8981892966386316, ""p_observed"": 0.9490946483193158, ""prior_probability"": 0.3531869020347662, ""score"": 0.9490946483193158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7250946936992791, ""p_observed"": 0.8625473468496396, ""prior_probability"": 0.6468130979652338, ""score"": 0.8625473468496396}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8981892966386316, ""p_observed"": 0.9490946483193158, ""prior_probability"": 0.3531869020347662, ""score"": 0.8981892966386316}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7250946936992791, ""p_observed"": 0.8625473468496396, ""prior_probability"": 0.6468130979652338, ""score"": 0.7250946936992791}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8981892966386316, ""p_observed"": 0.9490946483193158, ""prior_probability"": 0.3531869020347662, ""score"": -1.1452513957499142}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7250946936992791, ""p_observed"": 0.8625473468496396, ""prior_probability"": 0.6468130979652338, ""score"": -0.7314283744444695}}"
390,Male,White,gender=Male,>50K,"{""age"": ""29"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6353076971416902, ""p_observed"": 0.1823461514291548, ""prior_probability"": 0.15218508997429306, ""score"": 0.1823461514291548}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.30057156750021874, ""p_observed"": 0.3497142162498905, ""prior_probability"": 0.847814910025707, ""score"": 0.3497142162498905}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6353076971416902, ""p_observed"": 0.1823461514291548, ""prior_probability"": 0.15218508997429306, ""score"": -0.6353076971416902}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.30057156750021874, ""p_observed"": 0.3497142162498905, ""prior_probability"": 0.847814910025707, ""score"": -0.30057156750021874}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6353076971416902, ""p_observed"": 0.1823461514291548, ""prior_probability"": 0.15218508997429306, ""score"": -5.2863547364414964}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.30057156750021874, ""p_observed"": 0.3497142162498905, ""prior_probability"": 0.847814910025707, ""score"": -2.2663708995671525}}"
391,Female,White,gender=Female,>50K,"{""age"": ""33"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8594244038519584, ""p_observed"": 0.07028779807402066, ""prior_probability"": 0.129565816678153, ""score"": 0.07028779807402066}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6679252396455263, ""p_observed"": 0.16603738017723677, ""prior_probability"": 0.870434183321847, ""score"": 0.16603738017723677}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8594244038519584, ""p_observed"": 0.07028779807402066, ""prior_probability"": 0.129565816678153, ""score"": -0.8594244038519584}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6679252396455263, ""p_observed"": 0.16603738017723677, ""prior_probability"": 0.870434183321847, ""score"": -0.6679252396455263}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8594244038519584, ""p_observed"": 0.07028779807402066, ""prior_probability"": 0.129565816678153, ""score"": -7.353880419234268}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.6679252396455263, ""p_observed"": 0.16603738017723677, ""prior_probability"": 0.870434183321847, ""score"": -3.7298477989029464}}"
392,Male,White,gender=Male,>50K,"{""age"": ""56"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.351357819818254, ""p_observed"": 0.32432109009087295, ""prior_probability"": 0.15218508997429306, ""score"": 0.32432109009087295}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19762626186107124, ""p_observed"": 0.5988131309305356, ""prior_probability"": 0.847814910025707, ""score"": 0.5988131309305356}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.351357819818254, ""p_observed"": 0.32432109009087295, ""prior_probability"": 0.15218508997429306, ""score"": -0.351357819818254}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19762626186107124, ""p_observed"": 0.5988131309305356, ""prior_probability"": 0.847814910025707, ""score"": 0.19762626186107124}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.351357819818254, ""p_observed"": 0.32432109009087295, ""prior_probability"": 0.15218508997429306, ""score"": -4.134700271979997}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.19762626186107124, ""p_observed"": 0.5988131309305356, ""prior_probability"": 0.847814910025707, ""score"": -1.1907043293637192}}"
393,Male,White,gender=Male,<=50K,"{""age"": ""35"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.347712701609436, ""p_observed"": 0.673856350804718, ""prior_probability"": 0.4140684410646388, ""score"": 0.673856350804718}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.15788529497222714, ""p_observed"": 0.4210573525138863, ""prior_probability"": 0.5859315589353612, ""score"": 0.4210573525138863}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.347712701609436, ""p_observed"": 0.673856350804718, ""prior_probability"": 0.4140684410646388, ""score"": 0.347712701609436}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.15788529497222714, ""p_observed"": 0.4210573525138863, ""prior_probability"": 0.5859315589353612, ""score"": -0.15788529497222714}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.347712701609436, ""p_observed"": 0.673856350804718, ""prior_probability"": 0.4140684410646388, ""score"": -1.6712006425488026}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.15788529497222714, ""p_observed"": 0.4210573525138863, ""prior_probability"": 0.5859315589353612, ""score"": -2.2645247405096565}}"
394,Female,Black,gender=Female,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9041504565932311, ""p_observed"": 0.9520752282966157, ""prior_probability"": 0.3531869020347662, ""score"": 0.9520752282966157}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7385086116533144, ""p_observed"": 0.8692543058266573, ""prior_probability"": 0.6468130979652338, ""score"": 0.8692543058266573}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9041504565932311, ""p_observed"": 0.9520752282966157, ""prior_probability"": 0.3531869020347662, ""score"": 0.9041504565932311}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7385086116533144, ""p_observed"": 0.8692543058266573, ""prior_probability"": 0.6468130979652338, ""score"": 0.7385086116533144}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9041504565932311, ""p_observed"": 0.9520752282966157, ""prior_probability"": 0.3531869020347662, ""score"": -1.1389803466323616}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7385086116533144, ""p_observed"": 0.8692543058266573, ""prior_probability"": 0.6468130979652338, ""score"": -0.7159370102944242}}"
395,Male,White,gender=Male,<=50K,"{""age"": ""43"", ""workclass"": ""Local-gov"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,1,<=50K | Masters | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.33768554364253883, ""p_observed"": 0.6688427718212695, ""prior_probability"": 0.4722222222222222, ""score"": 0.6688427718212695}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.24643497446869056, ""p_observed"": 0.3767825127656548, ""prior_probability"": 0.5277777777777778, ""score"": 0.3767825127656548}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.33768554364253883, ""p_observed"": 0.6688427718212695, ""prior_probability"": 0.4722222222222222, ""score"": 0.33768554364253883}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.24643497446869056, ""p_observed"": 0.3767825127656548, ""prior_probability"": 0.5277777777777778, ""score"": -0.24643497446869056}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.33768554364253883, ""p_observed"": 0.6688427718212695, ""prior_probability"": 0.4722222222222222, ""score"": -1.5547181267489232}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.24643497446869056, ""p_observed"": 0.3767825127656548, ""prior_probability"": 0.5277777777777778, ""score"": -2.5912542537186773}}"
396,Male,White,gender=Male,<=50K,"{""age"": ""72"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""1429"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Prof-school | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.33704353520053226, ""p_observed"": 0.6685217676002662, ""prior_probability"": 0.2966101694915254, ""score"": 0.6685217676002662}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.0546870744429388, ""p_observed"": 0.5273435372214694, ""prior_probability"": 0.7033898305084746, ""score"": 0.5273435372214694}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.33704353520053226, ""p_observed"": 0.6685217676002662, ""prior_probability"": 0.2966101694915254, ""score"": 0.33704353520053226}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.0546870744429388, ""p_observed"": 0.5273435372214694, ""prior_probability"": 0.7033898305084746, ""score"": 0.0546870744429388}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.33704353520053226, ""p_observed"": 0.6685217676002662, ""prior_probability"": 0.2966101694915254, ""score"": -2.0207092052061864}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.0546870744429388, ""p_observed"": 0.5273435372214694, ""prior_probability"": 0.7033898305084746, ""score"": -1.6316501557337746}}"
397,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""workclass"": ""Local-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8540068827620546, ""p_observed"": 0.9270034413810274, ""prior_probability"": 0.44275132275132273, ""score"": 0.9270034413810274}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6763398390498123, ""p_observed"": 0.838169919524906, ""prior_probability"": 0.5572486772486772, ""score"": 0.838169919524906}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8540068827620546, ""p_observed"": 0.9270034413810274, ""prior_probability"": 0.44275132275132273, ""score"": 0.8540068827620546}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6763398390498123, ""p_observed"": 0.838169919524906, ""prior_probability"": 0.5572486772486772, ""score"": 0.6763398390498123}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8540068827620546, ""p_observed"": 0.9270034413810274, ""prior_probability"": 0.44275132275132273, ""score"": -0.9663430168190896}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6763398390498123, ""p_observed"": 0.838169919524906, ""prior_probability"": 0.5572486772486772, ""score"": -0.9378125426819537}}"
398,Male,White,gender=Male,<=50K,"{""age"": ""42"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""5013"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7633310970901651, ""p_observed"": 0.8816655485450825, ""prior_probability"": 0.3531869020347662, ""score"": 0.8816655485450825}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6312499139928169, ""p_observed"": 0.8156249569964084, ""prior_probability"": 0.6468130979652338, ""score"": 0.8156249569964084}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7633310970901651, ""p_observed"": 0.8816655485450825, ""prior_probability"": 0.3531869020347662, ""score"": 0.7633310970901651}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6312499139928169, ""p_observed"": 0.8156249569964084, ""prior_probability"": 0.6468130979652338, ""score"": 0.6312499139928169}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7633310970901651, ""p_observed"": 0.8816655485450825, ""prior_probability"": 0.3531869020347662, ""score"": -1.2926428777456946}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6312499139928169, ""p_observed"": 0.8156249569964084, ""prior_probability"": 0.6468130979652338, ""score"": -0.8432991834657318}}"
