sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
222,Male,White,gender=Male,>50K,"{""age"": ""42"", ""workclass"": ""Private"", ""fnlwgt"": ""221947"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Masters | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3109601029711121, ""p_observed"": 0.6554800514855561, ""prior_probability"": 0.004048582995951417, ""score"": 0.6554800514855561}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5614275655302183, ""p_observed"": 0.7807137827651094, ""prior_probability"": 0.9959514170040485, ""score"": 0.7807137827651094}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3109601029711121, ""p_observed"": 0.6554800514855561, ""prior_probability"": 0.004048582995951417, ""score"": 0.3109601029711121}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5614275655302183, ""p_observed"": 0.7807137827651094, ""prior_probability"": 0.9959514170040485, ""score"": 0.5614275655302183}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.3109601029711121, ""p_observed"": 0.6554800514855561, ""prior_probability"": 0.004048582995951417, ""score"": -5.5093883366279774}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5614275655302183, ""p_observed"": 0.7807137827651094, ""prior_probability"": 0.9959514170040485, ""score"": -0.00405680069561443}}"
223,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""workclass"": ""Private"", ""fnlwgt"": ""186191"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3715642550239876, ""p_observed"": 0.6857821275119935, ""prior_probability"": 0.001364256480218281, ""score"": 0.6857821275119935}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.27621960524685285, ""p_observed"": 0.6381098026234263, ""prior_probability"": 0.9986357435197817, ""score"": 0.6381098026234263}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3715642550239876, ""p_observed"": 0.6857821275119935, ""prior_probability"": 0.001364256480218281, ""score"": 0.3715642550239876}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.27621960524685285, ""p_observed"": 0.6381098026234263, ""prior_probability"": 0.9986357435197817, ""score"": 0.27621960524685285}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.3715642550239876, ""p_observed"": 0.6857821275119935, ""prior_probability"": 0.001364256480218281, ""score"": -6.597145701886651}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.27621960524685285, ""p_observed"": 0.6381098026234263, ""prior_probability"": 0.9986357435197817, ""score"": -0.00136518792533997}}"
224,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""fnlwgt"": ""107125"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Tech-support"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3441875424735898, ""p_observed"": 0.6720937712367946, ""prior_probability"": 0.034482758620689655, ""score"": 0.6720937712367946}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.22034312581764792, ""p_observed"": 0.6101715629088238, ""prior_probability"": 0.9655172413793104, ""score"": 0.6101715629088238}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3441875424735898, ""p_observed"": 0.6720937712367946, ""prior_probability"": 0.034482758620689655, ""score"": 0.3441875424735898}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.22034312581764792, ""p_observed"": 0.6101715629088238, ""prior_probability"": 0.9655172413793104, ""score"": 0.22034312581764792}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.3441875424735898, ""p_observed"": 0.6720937712367946, ""prior_probability"": 0.034482758620689655, ""score"": -3.367295829986474}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.22034312581764792, ""p_observed"": 0.6101715629088238, ""prior_probability"": 0.9655172413793104, ""score"": -0.03509131981127006}}"
225,Male,White,gender=Male,>50K,"{""age"": ""28"", ""workclass"": ""Private"", ""fnlwgt"": ""70034"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Sales"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.03555000462484642, ""p_observed"": 0.5177750023124232, ""prior_probability"": 0.003472222222222222, ""score"": 0.5177750023124232}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.14439403889938718, ""p_observed"": 0.5721970194496936, ""prior_probability"": 0.9965277777777778, ""score"": 0.5721970194496936}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.03555000462484642, ""p_observed"": 0.5177750023124232, ""prior_probability"": 0.003472222222222222, ""score"": 0.03555000462484642}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.14439403889938718, ""p_observed"": 0.5721970194496936, ""prior_probability"": 0.9965277777777778, ""score"": 0.14439403889938718}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.03555000462484642, ""p_observed"": 0.5177750023124232, ""prior_probability"": 0.003472222222222222, ""score"": -5.662960480135946}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.14439403889938718, ""p_observed"": 0.5721970194496936, ""prior_probability"": 0.9965277777777778, ""score"": -0.0034782643763248086}}"
226,Male,White,gender=Male,>50K,"{""age"": ""53"", ""workclass"": ""State-gov"", ""fnlwgt"": ""123011"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Masters | State-gov,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.36394723233721027, ""p_observed"": 0.681973616168605, ""prior_probability"": 0.004048582995951417, ""score"": 0.681973616168605}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5740640444230141, ""p_observed"": 0.7870320222115071, ""prior_probability"": 0.9959514170040485, ""score"": 0.7870320222115071}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.36394723233721027, ""p_observed"": 0.681973616168605, ""prior_probability"": 0.004048582995951417, ""score"": 0.36394723233721027}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5740640444230141, ""p_observed"": 0.7870320222115071, ""prior_probability"": 0.9959514170040485, ""score"": 0.5740640444230141}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.36394723233721027, ""p_observed"": 0.681973616168605, ""prior_probability"": 0.004048582995951417, ""score"": -5.5093883366279774}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5740640444230141, ""p_observed"": 0.7870320222115071, ""prior_probability"": 0.9959514170040485, ""score"": -0.00405680069561443}}"
227,Female,White,gender=Female,<=50K,"{""age"": ""35"", ""workclass"": ""Private"", ""fnlwgt"": ""174503"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Divorced"", ""occupation"": ""Craft-repair"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Divorced | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.932629904576908, ""p_observed"": 0.9663149522884538, ""prior_probability"": 0.08771929824561403, ""score"": 0.9663149522884538}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9179817101783481, ""p_observed"": 0.9589908550891739, ""prior_probability"": 0.9122807017543859, ""score"": 0.9589908550891739}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.932629904576908, ""p_observed"": 0.9663149522884538, ""prior_probability"": 0.08771929824561403, ""score"": 0.932629904576908}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9179817101783481, ""p_observed"": 0.9589908550891739, ""prior_probability"": 0.9122807017543859, ""score"": 0.9179817101783481}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.932629904576908, ""p_observed"": 0.9663149522884538, ""prior_probability"": 0.08771929824561403, ""score"": -2.4336133554004498}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9179817101783481, ""p_observed"": 0.9589908550891739, ""prior_probability"": 0.9122807017543859, ""score"": -0.09180754925312286}}"
228,Female,White,gender=Female,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""fnlwgt"": ""1210504"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Wife"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,<=50K | Wife | Married-civ-spouse | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5955317432157816, ""p_observed"": 0.7977658716078908, ""prior_probability"": 0.8, ""score"": 0.7977658716078908}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6500802835464118, ""p_observed"": 0.8250401417732058, ""prior_probability"": 0.2, ""score"": 0.8250401417732058}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5955317432157816, ""p_observed"": 0.7977658716078908, ""prior_probability"": 0.8, ""score"": 0.5955317432157816}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6500802835464118, ""p_observed"": 0.8250401417732058, ""prior_probability"": 0.2, ""score"": 0.6500802835464118}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5955317432157816, ""p_observed"": 0.7977658716078908, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.6500802835464118, ""p_observed"": 0.8250401417732058, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}}"
229,Male,White,gender=Male,>50K,"{""age"": ""45"", ""workclass"": ""Federal-gov"", ""fnlwgt"": ""171335"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Sales"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Masters | Federal-gov,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.1908391882835298, ""p_observed"": 0.5954195941417648, ""prior_probability"": 0.018867924528301886, ""score"": 0.5954195941417648}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3401580225443808, ""p_observed"": 0.6700790112721904, ""prior_probability"": 0.9811320754716981, ""score"": 0.6700790112721904}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.1908391882835298, ""p_observed"": 0.5954195941417648, ""prior_probability"": 0.018867924528301886, ""score"": 0.1908391882835298}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3401580225443808, ""p_observed"": 0.6700790112721904, ""prior_probability"": 0.9811320754716981, ""score"": 0.3401580225443808}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.1908391882835298, ""p_observed"": 0.5954195941417648, ""prior_probability"": 0.018867924528301886, ""score"": -3.970291913552122}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.3401580225443808, ""p_observed"": 0.6700790112721904, ""prior_probability"": 0.9811320754716981, ""score"": -0.019048194970694474}}"
230,Male,Amer-Indian-Eskimo,gender=Male,<=50K,"{""age"": ""34"", ""workclass"": ""Private"", ""fnlwgt"": ""215857"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Machine-op-inspct"", ""relationship"": ""Not-in-family"", ""race"": ""Amer-Indian-Eskimo"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Mexico""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9629666221400426, ""p_observed"": 0.9814833110700212, ""prior_probability"": 0.30434782608695654, ""score"": 0.9814833110700212}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9467341734518631, ""p_observed"": 0.9733670867259313, ""prior_probability"": 0.6956521739130435, ""score"": 0.9733670867259313}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9629666221400426, ""p_observed"": 0.9814833110700212, ""prior_probability"": 0.30434782608695654, ""score"": 0.9629666221400426}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9467341734518631, ""p_observed"": 0.9733670867259313, ""prior_probability"": 0.6956521739130435, ""score"": 0.9467341734518631}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9629666221400426, ""p_observed"": 0.9814833110700212, ""prior_probability"": 0.30434782608695654, ""score"": -1.1895840668738362}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9467341734518631, ""p_observed"": 0.9733670867259313, ""prior_probability"": 0.6956521739130435, ""score"": -0.3629054936893685}}"
231,Male,White,gender=Male,<=50K,"{""age"": ""57"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""38430"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""marital-status"": ""Widowed"", ""occupation"": ""Farming-fishing"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Widowed | 7th-8th | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8857694861153234, ""p_observed"": 0.9428847430576616, ""prior_probability"": 0.6, ""score"": 0.9428847430576616}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8735493730752162, ""p_observed"": 0.9367746865376079, ""prior_probability"": 0.4, ""score"": 0.9367746865376079}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8857694861153234, ""p_observed"": 0.9428847430576616, ""prior_probability"": 0.6, ""score"": 0.8857694861153234}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8735493730752162, ""p_observed"": 0.9367746865376079, ""prior_probability"": 0.4, ""score"": 0.8735493730752162}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.8857694861153234, ""p_observed"": 0.9428847430576616, ""prior_probability"": 0.6, ""score"": -0.5108256237659907}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8735493730752162, ""p_observed"": 0.9367746865376079, ""prior_probability"": 0.4, ""score"": -0.916290731874155}}"
232,Male,White,gender=Male,>50K,"{""age"": ""37"", ""workclass"": ""Federal-gov"", ""fnlwgt"": ""32528"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""England""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | HS-grad | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3291477317463652, ""p_observed"": 0.33542613412681715, ""prior_probability"": 0.014705882352941176, ""score"": 0.33542613412681715}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.27712814806433966, ""p_observed"": 0.3614359259678301, ""prior_probability"": 0.9852941176470589, ""score"": 0.3614359259678301}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3291477317463652, ""p_observed"": 0.33542613412681715, ""prior_probability"": 0.014705882352941176, ""score"": -0.3291477317463652}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.27712814806433966, ""p_observed"": 0.3614359259678301, ""prior_probability"": 0.9852941176470589, ""score"": -0.27712814806433966}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.3291477317463652, ""p_observed"": 0.33542613412681715, ""prior_probability"": 0.014705882352941176, ""score"": -4.219507705176107}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.27712814806433966, ""p_observed"": 0.3614359259678301, ""prior_probability"": 0.9852941176470589, ""score"": -0.014815085785140587}}"
233,Male,White,gender=Male,<=50K,"{""age"": ""55"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""105239"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2057"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.14244272853470896, ""p_observed"": 0.5712213642673545, ""prior_probability"": 0.001364256480218281, ""score"": 0.5712213642673545}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.134406194075969, ""p_observed"": 0.5672030970379845, ""prior_probability"": 0.9986357435197817, ""score"": 0.5672030970379845}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.14244272853470896, ""p_observed"": 0.5712213642673545, ""prior_probability"": 0.001364256480218281, ""score"": 0.14244272853470896}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.134406194075969, ""p_observed"": 0.5672030970379845, ""prior_probability"": 0.9986357435197817, ""score"": 0.134406194075969}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.14244272853470896, ""p_observed"": 0.5712213642673545, ""prior_probability"": 0.001364256480218281, ""score"": -6.597145701886651}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.134406194075969, ""p_observed"": 0.5672030970379845, ""prior_probability"": 0.9986357435197817, ""score"": -0.00136518792533997}}"
234,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""fnlwgt"": ""176050"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Machine-op-inspct"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3497682749913666, ""p_observed"": 0.6748841374956833, ""prior_probability"": 0.01098901098901099, ""score"": 0.6748841374956833}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28083294788900076, ""p_observed"": 0.6404164739445004, ""prior_probability"": 0.989010989010989, ""score"": 0.6404164739445004}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3497682749913666, ""p_observed"": 0.6748841374956833, ""prior_probability"": 0.01098901098901099, ""score"": 0.3497682749913666}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28083294788900076, ""p_observed"": 0.6404164739445004, ""prior_probability"": 0.989010989010989, ""score"": 0.28083294788900076}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.3497682749913666, ""p_observed"": 0.6748841374956833, ""prior_probability"": 0.01098901098901099, ""score"": -4.51085950651685}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.28083294788900076, ""p_observed"": 0.6404164739445004, ""prior_probability"": 0.989010989010989, ""score"": -0.011049836186584935}}"
235,Female,White,gender=Female,<=50K,"{""age"": ""17"", ""workclass"": ""Private"", ""fnlwgt"": ""36801"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Other-service"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""18"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Own-child | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9951417123194983, ""p_observed"": 0.9975708561597492, ""prior_probability"": 0.46153846153846156, ""score"": 0.9975708561597492}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9938869290839102, ""p_observed"": 0.996943464541955, ""prior_probability"": 0.5384615384615384, ""score"": 0.996943464541955}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9951417123194983, ""p_observed"": 0.9975708561597492, ""prior_probability"": 0.46153846153846156, ""score"": 0.9951417123194983}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9938869290839102, ""p_observed"": 0.996943464541955, ""prior_probability"": 0.5384615384615384, ""score"": 0.9938869290839102}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9951417123194983, ""p_observed"": 0.9975708561597492, ""prior_probability"": 0.46153846153846156, ""score"": -0.7731898882334817}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9938869290839102, ""p_observed"": 0.996943464541955, ""prior_probability"": 0.5384615384615384, ""score"": -0.6190392084062235}}"
236,Female,White,gender=Female,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""fnlwgt"": ""83425"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Never-married"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Never-married | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9641709775665815, ""p_observed"": 0.9820854887832906, ""prior_probability"": 0.9215686274509803, ""score"": 0.9820854887832906}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9511196728537108, ""p_observed"": 0.9755598364268552, ""prior_probability"": 0.0784313725490196, ""score"": 0.9755598364268552}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9641709775665815, ""p_observed"": 0.9820854887832906, ""prior_probability"": 0.9215686274509803, ""score"": 0.9641709775665815}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9511196728537108, ""p_observed"": 0.9755598364268552, ""prior_probability"": 0.0784313725490196, ""score"": 0.9511196728537108}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9641709775665815, ""p_observed"": 0.9820854887832906, ""prior_probability"": 0.9215686274509803, ""score"": -0.08167803101426724}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9511196728537108, ""p_observed"": 0.9755598364268552, ""prior_probability"": 0.0784313725490196, ""score"": -2.5455312716044354}}"
